date,time,lower,upper
2009-07-14,1,0.422,0.669
2009-07-14,2,0.397,0.4
2009-07-14,3,0.296,0.379
2009-07-14,4,0.3,0.309
2009-07-14,5,0.355,0.408
2009-07-14,6,0.403,0.411
2009-07-14,7,0.392,0.398
2009-07-14,8,0.403,1.439
2009-07-14,9,2.27,6.289
2009-07-14,10,2.663,4.397
2009-07-14,11,1.911,3.061
2009-07-14,12,0.773,0.952
2009-07-14,13,0.39,0.506
2009-07-14,14,0.385,0.612
2009-07-14,15,0.376,0.828
2009-07-14,16,0.368,0.386
2009-07-14,17,0.371,0.382
2009-07-14,18,2.835,3.852
2009-07-14,19,0.634,0.789
2009-07-14,20,0.701,1.957
2009-07-14,21,0.611,1.135
2009-07-14,22,3.309,3.615
2009-07-14,23,0.859,2.996
2009-07-14,24,1.263,1.487
2009-07-15,1,0.383,0.657
2009-07-15,2,0.303,0.393
2009-07-15,3,0.297,0.309
2009-07-15,4,0.298,0.319
2009-07-15,5,0.398,0.419
2009-07-15,6,0.397,0.398
2009-07-15,7,0.391,0.397
2009-07-15,8,0.39,2.153
2009-07-15,9,3.911,4.947
2009-07-15,10,0.711,1.302
2009-07-15,11,0.499,1.483
2009-07-15,12,0.493,0.643
2009-07-15,13,0.464,0.636
2009-07-15,14,0.475,1.877
2009-07-15,15,0.485,0.93
2009-07-15,16,1.48,2.21
2009-07-15,17,1.39,2.324
2009-07-15,18,2.148,3.102
2009-07-15,19,0.616,2.761
2009-07-15,20,0.65,2.003
2009-07-15,21,0.666,1.28
2009-07-15,22,0.5,1.007
2009-07-15,23,0.888,2.297
2009-07-15,24,0.538,0.656
2009-07-16,1,0.332,0.453
2009-07-16,2,0.291,0.358
2009-07-16,3,0.315,0.369
2009-07-16,4,0.235,0.3
2009-07-16,5,0.275,0.279
2009-07-16,6,0.254,0.296
2009-07-16,7,0.218,0.311
2009-07-16,8,0.72,1.462
2009-07-16,9,0.624,4.466
2009-07-16,10,1.106,1.833
2009-07-16,11,0.276,0.449
2009-07-16,12,0.554,1.551
2009-07-16,13,0.295,0.841
2009-07-16,14,0.383,0.76
2009-07-16,15,0.436,0.794
2009-07-16,16,0.376,1.385
2009-07-16,17,1.311,1.839
2009-07-16,18,4.157,4.343
2009-07-16,19,0.67,0.99
2009-07-16,20,0.802,0.82
2009-07-16,21,1.334,1.496
