date,time,lower,upper
2009-07-14,1,0.198,0.3
2009-07-14,2,0.196,0.217
2009-07-14,3,0.294,0.308
2009-07-14,4,0.243,0.268
2009-07-14,5,0.171,0.227
2009-07-14,6,0.262,0.333
2009-07-14,7,0.175,0.269
2009-07-14,8,0.206,0.229
2009-07-14,9,0.758,0.982
2009-07-14,10,0.338,0.372
2009-07-14,11,0.288,0.868
2009-07-14,12,0.513,0.794
2009-07-14,13,0.224,0.381
2009-07-14,14,0.202,0.21
2009-07-14,15,0.295,0.307
2009-07-14,16,0.294,0.306
2009-07-14,17,0.468,1.417
2009-07-14,18,0.822,1.262
2009-07-14,19,0.478,0.662
2009-07-14,20,0.423,0.609
2009-07-14,21,0.367,0.448
2009-07-14,22,0.838,1.101
2009-07-14,23,0.627,0.745
2009-07-14,24,0.351,0.486
2009-07-15,1,0.255,0.328
2009-07-15,2,0.175,0.223
2009-07-15,3,0.266,0.311
2009-07-15,4,0.259,0.326
2009-07-15,5,0.185,0.22
2009-07-15,6,0.239,0.277
2009-07-15,7,0.285,0.308
2009-07-15,8,0.602,0.663
2009-07-15,9,0.234,0.459
2009-07-15,10,0.226,0.666
2009-07-15,11,0.238,0.763
2009-07-15,12,0.302,0.756
2009-07-15,13,0.252,0.387
2009-07-15,14,0.595,0.997
2009-07-15,15,0.487,0.496
2009-07-15,16,0.383,0.395
2009-07-15,17,0.412,0.671
2009-07-15,18,1.189,1.483
2009-07-15,19,0.369,1.156
2009-07-15,20,0.47,0.896
2009-07-15,21,0.653,1.237
2009-07-15,22,0.446,0.607
2009-07-15,23,0.602,0.769
2009-07-15,24,0.416,0.786
2009-07-16,1,0.168,0.264
2009-07-16,2,0.271,0.312
2009-07-16,3,0.297,0.304
2009-07-16,4,0.207,0.223
2009-07-16,5,0.212,0.335
2009-07-16,6,0.282,0.285
2009-07-16,7,0.209,0.214
2009-07-16,8,0.254,0.694
2009-07-16,9,0.327,1.295
2009-07-16,10,0.518,0.551
2009-07-16,11,0.534,0.643
2009-07-16,12,0.537,0.59
2009-07-16,13,0.693,0.815
2009-07-16,14,0.611,0.658
2009-07-16,15,0.45,0.664
2009-07-16,16,0.253,0.327
2009-07-16,17,0.339,0.511
2009-07-16,18,0.29,0.679
2009-07-16,19,0.218,0.361
2009-07-16,20,0.244,0.264
2009-07-16,21,0.321,0.365
2009-07-16,22,0.267,0.353
2009-07-16,23,0.226,0.252
2009-07-16,24,0.299,0.756
2009-07-17,1,0.798,1.488
2009-07-17,2,0.453,0.499
2009-07-17,3,0.463,0.495
2009-07-17,4,0.288,0.347
2009-07-17,5,0.211,0.325
2009-07-17,6,0.218,0.254
2009-07-17,7,0.332,0.355
2009-07-17,8,0.786,1.339
