date,time,lower,upper
2009-07-14,1,0.142,0.168
2009-07-14,2,0.052,0.904
2009-07-14,3,0.161,0.178
2009-07-14,4,0.067,0.725
2009-07-14,5,0.054,0.093
2009-07-14,6,0.165,0.812
2009-07-14,7,0.561,0.931
2009-07-14,8,0.281,0.308
2009-07-14,9,0.4,0.98
2009-07-14,10,0.3,0.309
2009-07-14,11,1.027,1.613
2009-07-14,12,0.186,0.754
2009-07-14,13,0.268,1.5
2009-07-14,14,0.253,0.858
2009-07-14,15,0.262,0.826
2009-07-14,16,0.132,1.374
2009-07-14,17,0.258,1.832
2009-07-14,18,0.834,1.921
2009-07-14,19,1.469,2.419
2009-07-14,20,2.268,3.571
2009-07-14,21,1.382,1.669
2009-07-14,22,0.387,1.182
2009-07-14,23,0.672,1.115
2009-07-14,24,0.215,0.802
2009-07-15,1,0.114,0.166
2009-07-15,2,0.068,0.599
2009-07-15,3,0.139,0.959
2009-07-15,4,0.091,0.178
2009-07-15,5,0.06,0.068
2009-07-15,6,0.734,0.853
2009-07-15,7,1.33,1.994
2009-07-15,8,0.05,0.191
2009-07-15,9,0.247,0.649
2009-07-15,10,0.181,0.685
2009-07-15,11,0.74,0.802
2009-07-15,12,0.14,0.179
2009-07-15,13,0.379,1.554
2009-07-15,14,0.236,1.318
2009-07-15,15,0.732,0.904
2009-07-15,16,0.243,0.909
2009-07-15,17,0.094,0.132
2009-07-15,18,0.813,1.026
2009-07-15,19,0.883,1.754
2009-07-15,20,1.246,1.747
2009-07-15,21,0.117,0.37
2009-07-15,22,0.236,2.029
2009-07-15,23,0.308,0.601
2009-07-15,24,0.068,1.018
2009-07-16,1,0.173,0.184
2009-07-16,2,0.078,0.713
2009-07-16,3,0.061,0.151
2009-07-16,4,0.356,0.488
2009-07-16,5,0.047,0.059
2009-07-16,6,0.34,0.644
2009-07-16,7,0.759,1.267
2009-07-16,8,0.084,0.241
2009-07-16,9,0.181,0.713
2009-07-16,10,0.132,0.911
2009-07-16,11,0.996,1.576
2009-07-16,12,0.178,0.306
2009-07-16,13,0.156,0.723
2009-07-16,14,0.209,2.746
2009-07-16,15,0.484,1.511
2009-07-16,16,1.441,1.988
2009-07-16,17,0.417,1.083
2009-07-16,18,0.15,0.278
2009-07-16,19,0.894,1.379
2009-07-16,20,0.897,2.518
2009-07-16,21,0.165,1.048
2009-07-16,22,0.357,1.196
2009-07-16,23,0.452,1.284
2009-07-16,24,0.342,0.454
2009-07-17,1,0.256,0.986
2009-07-17,2,0.25,0.907
2009-07-17,3,0.348,0.352
2009-07-17,4,0.319,0.845
2009-07-17,5,0.25,0.263
2009-07-17,6,0.333,0.945
2009-07-17,7,0.19,0.839
2009-07-17,8,0.081,0.656
2009-07-17,9,0.106,0.912
2009-07-17,10,1.448,1.69
2009-07-17,11,0.181,1.149
2009-07-17,12,0.442,1.201
2009-07-17,13,0.457,0.495
2009-07-17,14,0.854,1.008
2009-07-17,15,0.144,0.348
2009-07-17,16,1.176,1.519
2009-07-17,17,0.857,0.903
2009-07-17,18,0.108,1.355
2009-07-17,19,0.433,0.624
2009-07-17,20,0.151,0.173
2009-07-17,21,0.068,0.665
2009-07-17,22,0.1,0.736
2009-07-17,23,0.174,0.185
2009-07-17,24,2.464,2.617
2009-07-18,1,0.056,2.068
2009-07-18,2,0.055,0.712
2009-07-18,3,0.207,0.967
2009-07-18,4,0.07,0.16
2009-07-18,5,0.066,0.692
2009-07-18,6,0.143,0.188
2009-07-18,7,0.165,0.772
2009-07-18,8,0.048,0.068
2009-07-18,9,0.39,1.618
2009-07-18,10,2.39,2.724
2009-07-18,11,0.678,0.984
2009-07-18,12,0.939,1.759
2009-07-18,13,0.169,0.269
2009-07-18,14,0.174,0.761
2009-07-18,15,0.052,0.398
2009-07-18,16,0.549,2.062
2009-07-18,17,0.779,2.246
2009-07-18,18,1.268,1.865
2009-07-18,19,0.562,2.645
2009-07-18,20,0.22,0.885
2009-07-18,21,0.709,0.953
2009-07-18,22,0.652,0.974
2009-07-18,23,0.83,1.309
2009-07-18,24,0.113,1.44
2009-07-19,1,0.052,0.779
2009-07-19,2,0.087,0.183
2009-07-19,3,0.343,0.514
2009-07-19,4,0.062,0.064
2009-07-19,5,0.21,0.676
2009-07-19,6,0.067,0.173
2009-07-19,7,0.056,0.979
2009-07-19,8,2.244,2.64
2009-07-19,9,0.965,1.03
2009-07-19,10,1.782,1.993
2009-07-19,11,0.22,1.144
2009-07-19,12,0.187,0.726
2009-07-19,13,0.049,0.065
2009-07-19,14,0.287,0.982
2009-07-19,15,0.086,0.703
2009-07-19,16,0.051,0.932
2009-07-19,17,1.112,1.53
2009-07-19,18,0.589,2.624
2009-07-19,19,1.221,1.717
2009-07-19,20,0.452,0.77
2009-07-19,21,0.13,0.924
2009-07-19,22,0.25,0.896
2009-07-19,23,0.494,0.829
2009-07-19,24,0.047,0.061
2009-07-20,1,0.122,0.793
2009-07-20,2,0.096,0.114
2009-07-20,3,0.116,0.718
2009-07-20,4,0.097,0.183
2009-07-20,5,0.245,0.581
2009-07-20,6,0.14,0.168
2009-07-20,7,0.112,0.703
2009-07-20,8,0.045,0.098
2009-07-20,9,0.522,1.486
2009-07-20,10,0.298,0.684
2009-07-20,11,0.137,0.727
2009-07-20,12,0.213,0.585
2009-07-20,13,0.065,0.168
2009-07-20,14,0.199,1.27
2009-07-20,15,0.606,0.631
2009-07-20,16,0.736,1.92
2009-07-20,17,0.295,1.133
2009-07-20,18,0.16,0.227
2009-07-20,19,0.174,1.112
2009-07-20,20,1.122,2.326
2009-07-20,21,0.184,1.829
2009-07-20,22,0.063,0.717
2009-07-20,23,0.155,0.654
2009-07-20,24,0.363,0.62
2009-07-21,1,0.048,1.227
2009-07-21,2,0.176,0.179
2009-07-21,3,0.055,0.102
2009-07-21,4,0.167,0.712
2009-07-21,5,0.055,0.178
2009-07-21,6,0.065,0.704
2009-07-21,7,0.174,0.191
2009-07-21,8,0.643,0.684
2009-07-21,9,0.719,1.323
2009-07-21,10,0.808,1.949
2009-07-21,11,0.06,0.93
2009-07-21,12,0.104,0.768
2009-07-21,13,1.008,1.244
2009-07-21,14,0.166,1.184
2009-07-21,15,1.236,2.14
2009-07-21,16,0.254,0.787
2009-07-21,17,0.529,1.696
2009-07-21,18,0.575,1.043
2009-07-21,19,0.842,1.032
2009-07-21,20,0.291,2.062
2009-07-21,21,1.659,1.83
2009-07-21,22,1.264,1.734
2009-07-21,23,2.098,3.158
2009-07-21,24,0.091,0.236
2009-07-22,1,0.074,0.93
2009-07-22,2,0.158,0.186
2009-07-22,3,0.065,0.724
2009-07-22,4,0.06,0.121
2009-07-22,5,0.123,0.828
2009-07-22,6,0.066,0.092
2009-07-22,7,0.185,0.704
2009-07-22,8,0.065,0.148
2009-07-22,9,1.194,2.316
2009-07-22,10,1.065,1.389
2009-07-22,11,0.05,0.078
2009-07-22,12,0.118,0.798
2009-07-22,13,0.067,0.125
2009-07-22,14,0.285,1.513
2009-07-22,15,0.335,0.89
2009-07-22,16,0.154,2.25
2009-07-22,17,0.234,0.934
2009-07-22,18,2.175,2.372
2009-07-22,19,1.226,1.517
2009-07-22,20,3.416,3.717
2009-07-22,21,0.328,0.745
2009-07-22,22,0.729,0.819
2009-07-22,23,0.56,1.014
2009-07-22,24,0.071,0.117
2009-07-23,1,0.165,0.657
2009-07-23,2,0.168,0.489
2009-07-23,3,0.064,0.56
2009-07-23,4,0.116,0.215
2009-07-23,5,0.127,0.78
2009-07-23,6,0.067,0.096
2009-07-23,7,0.103,0.187
2009-07-23,8,0.062,0.636
2009-07-23,9,1.156,2.056
2009-07-23,10,0.102,0.697
2009-07-23,11,0.061,0.708
2009-07-23,12,0.162,0.174
2009-07-23,13,0.526,0.78
2009-07-23,14,0.269,1.039
2009-07-23,15,0.169,0.842
2009-07-23,16,0.063,0.108
2009-07-23,17,0.178,1.056
2009-07-23,18,0.809,0.945
2009-07-23,19,0.178,0.888
2009-07-23,20,0.858,1.525
2009-07-23,21,0.514,1.497
2009-07-23,22,0.214,2.706
2009-07-23,23,0.178,0.815
2009-07-23,24,0.277,0.525
2009-07-24,1,0.063,0.509
2009-07-24,2,0.049,0.405
2009-07-24,3,0.248,0.502
2009-07-24,4,0.141,0.175
2009-07-24,5,0.056,0.821
2009-07-24,6,0.107,0.202
2009-07-24,7,0.294,0.793
2009-07-24,8,0.077,1.596
2009-07-24,9,0.256,1.805
2009-07-24,10,0.058,0.688
2009-07-24,11,0.454,0.455
2009-07-24,12,0.053,0.161
2009-07-24,13,0.091,0.933
2009-07-24,14,0.151,0.182
2009-07-24,15,0.075,0.642
2009-07-24,16,0.071,0.92
2009-07-24,17,0.789,1.263
2009-07-24,18,0.858,1.882
2009-07-24,19,0.598,1.532
2009-07-24,20,1.346,2.951
2009-07-24,21,0.512,3.337
2009-07-24,22,0.508,1.577
2009-07-24,23,1.311,2.148
2009-07-24,24,0.144,1.424
2009-07-25,1,0.058,0.845
2009-07-25,2,0.108,0.186
2009-07-25,3,0.054,1.2
2009-07-25,4,0.062,0.077
2009-07-25,5,0.205,0.876
2009-07-25,6,0.625,1.176
2009-07-25,7,0.137,1.615
2009-07-25,8,0.748,1.192
2009-07-25,9,1.159,1.718
2009-07-25,10,0.758,2.59
2009-07-25,11,0.695,1.135
2009-07-25,12,1.001,2.098
2009-07-25,13,0.603,0.849
2009-07-25,14,0.128,1.266
2009-07-25,15,0.285,1.154
2009-07-25,16,0.181,0.761
2009-07-25,17,0.503,0.937
2009-07-25,18,0.766,1.646
2009-07-25,19,0.584,2.376
2009-07-25,20,1.813,2.056
2009-07-25,21,0.718,1.921
2009-07-25,22,0.164,0.263
2009-07-25,23,0.098,0.756
2009-07-25,24,0.059,0.792
2009-07-26,1,0.073,0.358
2009-07-26,2,0.05,0.093
2009-07-26,3,0.181,0.851
2009-07-26,4,0.066,0.078
2009-07-26,5,0.057,0.745
2009-07-26,6,0.124,0.22
2009-07-26,7,0.049,0.926
2009-07-26,8,0.16,0.161
2009-07-26,9,0.072,2.713
2009-07-26,10,2.086,2.086
2009-07-26,11,0.271,1.954
2009-07-26,12,0.058,0.627
2009-07-26,13,0.41,0.859
2009-07-26,14,0.058,0.838
2009-07-26,15,0.067,0.698
2009-07-26,16,0.111,0.195
2009-07-26,17,0.728,1.299
2009-07-26,18,0.416,0.859
2009-07-26,19,0.149,0.346
2009-07-26,20,0.183,0.795
2009-07-26,21,0.145,0.642
2009-07-26,22,0.061,0.146
2009-07-26,23,0.52,1.522
2009-07-26,24,0.344,0.404
2009-07-27,1,0.078,0.201
2009-07-27,2,0.06,0.792
2009-07-27,3,0.066,0.207
2009-07-27,4,0.123,0.859
2009-07-27,5,0.078,0.08
2009-07-27,6,0.368,0.554
2009-07-27,7,0.052,0.097
2009-07-27,8,0.049,0.719
2009-07-27,9,0.203,0.494
2009-07-27,10,0.883,0.936
2009-07-27,11,0.284,0.339
2009-07-27,12,1.874,2.042
2009-07-27,13,0.863,1.165
2009-07-27,14,0.104,1.235
2009-07-27,15,0.592,0.997
2009-07-27,16,0.233,0.837
2009-07-27,17,0.789,1.303
2009-07-27,18,0.54,1.916
2009-07-27,19,1.529,1.643
2009-07-27,20,0.207,0.301
2009-07-27,21,0.876,1.929
2009-07-27,22,0.237,1.932
2009-07-27,23,0.611,1.366
2009-07-27,24,0.3,0.892
2009-07-28,1,0.17,0.656
2009-07-28,2,0.286,0.835
2009-07-28,3,0.172,0.257
2009-07-28,4,0.188,1.036
2009-07-28,5,0.178,0.213
2009-07-28,6,0.285,0.771
2009-07-28,7,0.08,0.092
2009-07-28,8,0.216,0.623
2009-07-28,9,0.351,0.943
2009-07-28,10,0.431,0.588
2009-07-28,11,0.121,0.722
2009-07-28,12,0.586,0.857
2009-07-28,13,0.174,0.38
2009-07-28,14,0.321,0.73
2009-07-28,15,0.09,0.9
2009-07-28,16,0.073,1.038
2009-07-28,17,0.098,0.868
2009-07-28,18,0.331,0.848
2009-07-28,19,0.194,0.23
2009-07-28,20,0.848,1.11
2009-07-28,21,0.634,1.821
2009-07-28,22,0.056,0.063
2009-07-28,23,1.09,1.179
2009-07-28,24,0.275,0.33
2009-07-29,1,0.169,0.361
2009-07-29,2,0.058,0.772
2009-07-29,3,0.051,0.198
2009-07-29,4,0.053,0.771
2009-07-29,5,0.064,0.691
2009-07-29,6,0.145,0.173
2009-07-29,7,0.097,0.689
2009-07-29,8,0.075,0.501
2009-07-29,9,0.625,0.786
2009-07-29,10,0.374,1.823
2009-07-29,11,0.438,0.622
2009-07-29,12,0.397,1.099
2009-07-29,13,0.349,1.119
2009-07-29,14,0.957,1.046
2009-07-29,15,0.884,0.979
2009-07-29,16,1.644,1.864
2009-07-29,17,0.608,0.834
2009-07-29,18,0.136,0.317
2009-07-29,19,0.171,0.823
2009-07-29,20,0.177,0.552
2009-07-29,21,1.134,2.858
2009-07-29,22,0.247,2.515
2009-07-29,23,0.171,1.239
2009-07-29,24,0.184,0.794
2009-07-30,1,0.064,0.146
2009-07-30,2,0.16,0.672
2009-07-30,3,0.178,0.731
2009-07-30,4,0.101,0.396
2009-07-30,5,0.167,0.174
2009-07-30,6,0.064,0.639
2009-07-30,7,0.058,0.159
2009-07-30,8,0.218,2.119
2009-07-30,9,0.304,0.41
2009-07-30,10,0.67,1.264
2009-07-30,11,0.187,0.742
2009-07-30,12,0.256,0.804
2009-07-30,13,0.3,1.621
2009-07-30,14,1.255,3.707
2009-07-30,15,1.286,2.196
2009-07-30,16,0.622,0.914
2009-07-30,17,0.655,0.848
2009-07-30,18,3.012,4.763
2009-07-30,19,0.068,1.091
2009-07-30,20,0.169,0.751
2009-07-30,21,0.481,0.685
2009-07-30,22,0.135,0.192
2009-07-30,23,1.764,3.703
2009-07-30,24,1.966,2.117
2009-07-31,1,0.079,0.287
2009-07-31,2,0.111,0.763
2009-07-31,3,0.064,0.685
2009-07-31,4,0.153,0.184
2009-07-31,5,0.093,0.823
2009-07-31,6,0.065,0.122
2009-07-31,7,0.133,0.823
2009-07-31,8,0.049,0.064
2009-07-31,9,0.51,0.786
2009-07-31,10,0.313,1.179
2009-07-31,11,1.435,3.793
2009-07-31,12,0.426,1.363
2009-07-31,13,0.215,0.867
2009-07-31,14,0.226,2.976
2009-07-31,15,1.558,1.938
2009-07-31,16,0.128,0.936
2009-07-31,17,0.309,0.51
2009-07-31,18,0.904,1.051
2009-07-31,19,0.346,5.119
2009-07-31,20,0.126,0.847
2009-07-31,21,0.126,0.751
2009-07-31,22,1.864,2.984
2009-07-31,23,0.569,2.35
2009-07-31,24,0.263,0.776
2009-08-01,1,0.254,0.665
2009-08-01,2,0.13,0.398
2009-08-01,3,0.133,0.768
2009-08-01,4,0.234,0.253
2009-08-01,5,0.132,0.714
2009-08-01,6,0.138,0.786
2009-08-01,7,0.224,0.244
2009-08-01,8,0.141,0.598
2009-08-01,9,0.137,0.641
2009-08-01,10,1.512,1.561
2009-08-01,11,2.263,2.569
2009-08-01,12,1.337,2.08
2009-08-01,13,0.472,0.556
2009-08-01,14,1.052,1.249
2009-08-01,15,0.544,2.364
2009-08-01,16,1.978,2.872
2009-08-01,17,0.413,1.387
2009-08-01,18,0.261,1.051
2009-08-01,19,0.792,1.687
2009-08-01,20,0.57,1.894
2009-08-01,21,0.292,1.201
2009-08-01,22,0.512,0.942
2009-08-01,23,1.011,1.526
2009-08-01,24,0.264,0.293
2009-08-02,1,0.195,0.891
2009-08-02,2,0.127,0.725
2009-08-02,3,0.198,0.245
2009-08-02,4,0.139,0.788
2009-08-02,5,0.135,0.152
2009-08-02,6,0.209,0.844
2009-08-02,7,0.126,0.773
2009-08-02,8,0.14,0.244
2009-08-02,9,0.237,0.797
2009-08-02,10,0.517,2.061
2009-08-02,11,0.378,1.028
2009-08-02,12,0.291,0.332
2009-08-02,13,0.299,1.671
2009-08-02,14,0.391,1.213
2009-08-02,15,0.385,1.384
2009-08-02,16,0.45,0.576
2009-08-02,17,0.411,0.607
2009-08-02,18,0.233,0.264
2009-08-02,19,0.331,0.634
2009-08-02,20,0.424,0.589
2009-08-02,21,0.847,0.902
2009-08-02,22,1.032,1.426
2009-08-02,23,0.412,2.161
2009-08-02,24,0.249,0.359
2009-08-03,1,0.13,0.826
2009-08-03,2,0.152,0.229
2009-08-03,3,0.243,0.883
2009-08-03,4,0.137,0.148
2009-08-03,5,0.176,0.854
2009-08-03,6,0.176,0.247
2009-08-03,7,0.129,0.769
2009-08-03,8,0.245,0.615
2009-08-03,9,0.274,0.887
2009-08-03,10,1.453,1.829
2009-08-03,11,0.981,3.141
2009-08-03,12,1.286,1.405
2009-08-03,13,1.076,1.663
2009-08-03,14,0.598,1.93
2009-08-03,15,1.528,1.6
2009-08-03,16,0.358,1.058
2009-08-03,17,0.943,1.075
2009-08-03,18,1.337,2.304
