date,time,lower,upper
2009-07-14,1,0.402,0.745
2009-07-14,2,0.312,0.389
2009-07-14,3,0.201,0.263
2009-07-14,4,0.236,0.3
2009-07-14,5,0.319,0.352
2009-07-14,6,0.363,0.365
2009-07-14,7,0.248,0.534
2009-07-14,8,0.272,0.521
2009-07-14,9,0.272,0.522
2009-07-14,10,0.261,0.474
2009-07-14,11,0.446,0.496
2009-07-14,12,0.391,0.463
2009-07-14,13,0.67,1.255
2009-07-14,14,0.399,0.451
2009-07-14,15,0.466,1.525
2009-07-14,16,0.376,0.392
2009-07-14,17,0.37,0.847
2009-07-14,18,0.207,0.237
2009-07-14,19,0.303,1.382
2009-07-14,20,0.334,0.34
2009-07-14,21,0.314,0.468
2009-07-14,22,0.281,0.284
2009-07-14,23,0.54,0.662
2009-07-14,24,0.346,0.415
2009-07-15,1,0.269,0.336
2009-07-15,2,0.202,0.252
2009-07-15,3,0.226,0.299
2009-07-15,4,0.202,0.272
2009-07-15,5,0.218,0.298
2009-07-15,6,0.214,0.412
2009-07-15,7,0.517,0.549
2009-07-15,8,0.264,0.314
2009-07-15,9,0.389,0.439
2009-07-15,10,0.209,0.286
2009-07-15,11,0.188,0.233
2009-07-15,12,0.235,0.288
2009-07-15,13,0.217,0.419
2009-07-15,14,0.311,0.563
2009-07-15,15,0.384,0.581
2009-07-15,16,0.497,1.341
2009-07-15,17,0.37,0.668
2009-07-15,18,0.176,0.334
2009-07-15,19,0.181,0.286
2009-07-15,20,0.19,0.236
2009-07-15,21,0.456,0.587
2009-07-15,22,1.164,1.292
2009-07-15,23,0.535,0.537
2009-07-15,24,0.275,0.505
2009-07-16,1,0.242,0.272
2009-07-16,2,0.174,0.195
2009-07-16,3,0.232,0.272
2009-07-16,4,0.173,0.195
2009-07-16,5,0.249,0.268
2009-07-16,6,0.194,0.348
2009-07-16,7,0.379,0.649
2009-07-16,8,0.219,0.238
2009-07-16,9,0.287,0.488
2009-07-16,10,0.365,1.073
2009-07-16,11,0.673,0.914
2009-07-16,12,0.323,1.221
2009-07-16,13,0.211,0.273
2009-07-16,14,0.367,0.428
2009-07-16,15,0.28,0.412
2009-07-16,16,0.526,0.617
2009-07-16,17,0.403,0.481
2009-07-16,18,0.266,0.275
2009-07-16,19,0.294,1.256
2009-07-16,20,0.178,0.284
2009-07-16,21,0.247,0.255
2009-07-16,22,0.239,0.44
2009-07-16,23,0.399,0.412
2009-07-16,24,0.367,0.368
2009-07-17,1,0.173,0.178
2009-07-17,2,0.238,0.285
2009-07-17,3,0.189,0.283
2009-07-17,4,0.196,0.219
2009-07-17,5,0.3,0.301
2009-07-17,6,0.253,0.357
2009-07-17,7,0.392,0.572
2009-07-17,8,0.214,0.33
2009-07-17,9,0.168,0.335
2009-07-17,10,0.748,1.203
2009-07-17,11,0.346,0.442
2009-07-17,12,0.412,0.474
2009-07-17,13,0.392,0.614
2009-07-17,14,0.35,0.405
2009-07-17,15,0.426,0.455
2009-07-17,16,0.357,0.463
2009-07-17,17,0.377,0.561
2009-07-17,18,0.761,1.945
2009-07-17,19,0.327,0.454
2009-07-17,20,0.171,0.266
2009-07-17,21,0.212,0.269
2009-07-17,22,0.24,2.182
2009-07-17,23,0.427,0.449
