date,time,lower,upper
2009-07-14,1,0.447,0.646
2009-07-14,2,0.318,0.461
2009-07-14,3,0.243,0.395
2009-07-14,4,0.121,0.13
2009-07-14,5,0.086,0.152
2009-07-14,6,0.104,0.129
2009-07-14,7,0.096,0.12
2009-07-14,8,0.107,0.13
2009-07-14,9,0.122,0.124
2009-07-14,10,0.184,0.872
2009-07-14,11,0.413,0.651
2009-07-14,12,0.194,0.201
2009-07-14,13,0.302,0.604
2009-07-14,14,0.466,1.058
2009-07-14,15,0.441,0.502
2009-07-14,16,0.251,1.256
2009-07-14,17,0.801,2.564
2009-07-14,18,1.102,1.701
2009-07-14,19,0.195,1.411
2009-07-14,20,0.305,0.626
2009-07-14,21,0.294,1.376
2009-07-14,22,0.644,0.712
2009-07-14,23,1.927,2.558
2009-07-14,24,0.774,1.776
2009-07-15,1,0.238,0.28
2009-07-15,2,0.281,0.33
2009-07-15,3,0.105,0.115
2009-07-15,4,0.083,0.162
2009-07-15,5,0.112,0.168
2009-07-15,6,0.131,0.138
2009-07-15,7,0.117,0.127
2009-07-15,8,0.114,0.127
2009-07-15,9,0.192,1.249
2009-07-15,10,0.642,1.671
2009-07-15,11,0.239,1.44
2009-07-15,12,0.154,1.448
2009-07-15,13,0.205,0.305
2009-07-15,14,0.403,0.515
2009-07-15,15,0.266,1.002
2009-07-15,16,0.336,0.385
2009-07-15,17,0.125,0.18
2009-07-15,18,0.238,1.508
2009-07-15,19,0.418,2.777
2009-07-15,20,0.309,0.33
2009-07-15,21,0.304,0.902
2009-07-15,22,0.123,0.152
2009-07-15,23,0.104,0.136
2009-07-15,24,0.866,0.943
2009-07-16,1,0.431,2.73
2009-07-16,2,0.353,1.444
2009-07-16,3,0.119,0.18
2009-07-16,4,0.122,0.138
2009-07-16,5,0.09,0.158
2009-07-16,6,0.093,0.119
2009-07-16,7,0.073,0.143
2009-07-16,8,0.101,0.158
2009-07-16,9,0.121,0.129
2009-07-16,10,1.419,2.062
2009-07-16,11,0.353,0.806
2009-07-16,12,0.261,1.085
2009-07-16,13,1.316,2.029
2009-07-16,14,0.635,1.737
2009-07-16,15,0.547,1.703
2009-07-16,16,0.166,0.723
2009-07-16,17,0.081,1.267
2009-07-16,18,1.562,2.146
2009-07-16,19,0.504,1.296
2009-07-16,20,0.635,0.954
2009-07-16,21,0.786,1.156
2009-07-16,22,0.621,0.845
2009-07-16,23,1.124,2.233
2009-07-16,24,0.675,0.932
2009-07-17,1,0.226,0.844
2009-07-17,2,0.14,1.311
2009-07-17,3,0.161,0.161
2009-07-17,4,0.139,0.171
2009-07-17,5,0.14,0.167
2009-07-17,6,0.139,0.142
2009-07-17,7,0.148,0.164
2009-07-17,8,0.113,0.184
2009-07-17,9,0.116,0.157
