date,time,lower,upper
2009-07-14,1,0.527,0.565
2009-07-14,2,0.374,0.415
2009-07-14,3,0.443,0.504
2009-07-14,4,0.395,0.42
2009-07-14,5,0.39,0.665
2009-07-14,6,0.645,0.672
2009-07-14,7,0.618,0.71
2009-07-14,8,0.476,0.523
2009-07-14,9,0.422,0.488
2009-07-14,10,0.394,0.437
2009-07-14,11,0.32,0.412
2009-07-14,12,0.461,0.468
2009-07-14,13,0.422,0.501
2009-07-14,14,0.39,0.396
2009-07-14,15,0.41,0.412
2009-07-14,16,0.442,0.614
2009-07-14,17,0.438,0.576
2009-07-14,18,0.312,0.44
2009-07-14,19,0.421,0.467
2009-07-14,20,0.479,0.919
2009-07-14,21,0.895,0.994
2009-07-14,22,0.941,0.949
2009-07-14,23,0.85,0.899
2009-07-14,24,0.594,0.846
2009-07-15,1,0.345,0.511
2009-07-15,2,0.433,0.465
2009-07-15,3,0.441,0.503
2009-07-15,4,0.367,0.404
2009-07-15,5,0.426,0.591
2009-07-15,6,0.648,0.718
2009-07-15,7,0.57,0.671
2009-07-15,8,0.401,0.494
2009-07-15,9,0.44,0.457
2009-07-15,10,0.322,0.427
2009-07-15,11,0.466,0.53
2009-07-15,12,0.425,0.552
2009-07-15,13,0.346,0.466
2009-07-15,14,0.401,0.483
2009-07-15,15,0.381,0.426
2009-07-15,16,0.456,0.484
2009-07-15,17,0.399,0.457
2009-07-15,18,0.378,0.413
2009-07-15,19,0.411,0.497
2009-07-15,20,0.428,0.497
2009-07-15,21,0.704,1.148
2009-07-15,22,1.181,1.182
2009-07-15,23,0.771,0.788
2009-07-15,24,0.387,0.572
2009-07-16,1,0.265,0.426
2009-07-16,2,0.328,0.391
2009-07-16,3,0.441,0.457
2009-07-16,4,0.368,0.614
2009-07-16,5,0.496,0.633
2009-07-16,6,0.521,0.529
2009-07-16,7,0.436,0.68
2009-07-16,8,0.362,0.399
2009-07-16,9,0.305,0.342
2009-07-16,10,0.28,0.388
2009-07-16,11,0.361,0.362
2009-07-16,12,0.296,0.303
2009-07-16,13,0.361,0.525
2009-07-16,14,0.263,0.417
2009-07-16,15,0.324,0.357
2009-07-16,16,0.355,0.434
2009-07-16,17,0.375,0.423
2009-07-16,18,0.332,0.413
2009-07-16,19,0.271,0.33
2009-07-16,20,0.366,0.366
2009-07-16,21,0.383,0.39
2009-07-16,22,0.245,0.846
2009-07-16,23,1.219,1.278
2009-07-16,24,0.767,2.012
2009-07-17,1,0.39,1.604
2009-07-17,2,0.444,0.463
2009-07-17,3,0.335,0.428
2009-07-17,4,0.421,0.433
2009-07-17,5,0.445,0.504
2009-07-17,6,0.676,0.689
2009-07-17,7,0.58,0.66
2009-07-17,8,0.419,0.495
2009-07-17,9,0.345,0.512
2009-07-17,10,0.343,0.685
2009-07-17,11,0.404,0.46
2009-07-17,12,0.403,0.568
2009-07-17,13,0.318,0.366
2009-07-17,14,0.262,0.375
2009-07-17,15,0.383,0.404
2009-07-17,16,0.33,0.4
2009-07-17,17,0.364,0.375
2009-07-17,18,0.281,0.416
2009-07-17,19,0.329,0.345
2009-07-17,20,0.349,0.419
2009-07-17,21,0.278,0.3
2009-07-17,22,0.36,0.393
2009-07-17,23,0.362,0.431
2009-07-17,24,0.412,0.5
2009-07-18,1,0.399,0.464
2009-07-18,2,0.291,0.449
2009-07-18,3,0.35,0.437
2009-07-18,4,0.399,0.4
2009-07-18,5,0.383,0.537
2009-07-18,6,0.567,0.663
2009-07-18,7,0.475,0.589
2009-07-18,8,0.326,0.419
2009-07-18,9,0.335,0.405
2009-07-18,10,0.262,0.359
2009-07-18,11,0.344,0.377
2009-07-18,12,0.25,0.371
2009-07-18,13,0.376,0.377
2009-07-18,14,0.365,0.375
2009-07-18,15,0.261,0.357
2009-07-18,16,0.277,0.393
2009-07-18,17,0.336,0.344
2009-07-18,18,0.37,0.413
2009-07-18,19,0.281,0.329
2009-07-18,20,0.337,0.348
2009-07-18,21,0.294,0.414
2009-07-18,22,0.301,0.377
2009-07-18,23,0.326,0.399
2009-07-18,24,0.289,0.306
2009-07-19,1,0.334,0.422
2009-07-19,2,0.313,0.373
2009-07-19,3,0.273,0.423
2009-07-19,4,0.312,0.36
2009-07-19,5,0.337,0.469
2009-07-19,6,0.612,0.634
2009-07-19,7,0.531,0.57
2009-07-19,8,0.39,0.411
2009-07-19,9,0.261,0.4
2009-07-19,10,0.322,0.33
2009-07-19,11,0.365,0.382
2009-07-19,12,0.243,0.348
2009-07-19,13,0.306,0.387
2009-07-19,14,0.332,0.345
2009-07-19,15,0.389,0.417
2009-07-19,16,0.259,0.467
2009-07-19,17,0.35,0.378
2009-07-19,18,0.286,0.345
2009-07-19,19,0.365,0.409
