date,time,lower,upper
2009-07-14,1,0.024,0.22
2009-07-14,2,0.028,0.146
2009-07-14,3,0.126,0.131
2009-07-14,4,0.024,0.035
2009-07-14,5,0.123,0.133
2009-07-14,6,0.028,0.126
2009-07-14,7,0.023,0.122
2009-07-14,8,0.091,0.13
2009-07-14,9,0.024,0.241
2009-07-14,10,0.303,0.327
2009-07-14,11,0.026,0.078
2009-07-14,12,0.077,0.14
2009-07-14,13,0.128,0.132
2009-07-14,14,0.13,0.162
2009-07-14,15,0.06,0.127
2009-07-14,16,0.027,0.15
2009-07-14,17,0.186,0.196
2009-07-14,18,0.182,0.186
2009-07-14,19,0.168,0.539
2009-07-14,20,0.267,0.27
2009-07-14,21,0.202,0.272
2009-07-14,22,0.259,0.535
2009-07-14,23,0.609,0.706
2009-07-14,24,0.531,0.539
2009-07-15,1,0.052,0.193
2009-07-15,2,0.024,0.095
2009-07-15,3,0.126,0.134
2009-07-15,4,0.122,0.123
2009-07-15,5,0.024,0.096
2009-07-15,6,0.024,0.133
2009-07-15,7,0.124,0.13
2009-07-15,8,0.025,0.121
2009-07-15,9,0.024,0.093
2009-07-15,10,0.178,0.437
2009-07-15,11,0.124,0.148
2009-07-15,12,0.026,0.043
2009-07-15,13,0.079,0.138
2009-07-15,14,0.129,0.13
2009-07-15,15,0.124,0.45
2009-07-15,16,0.043,0.07
2009-07-15,17,0.104,0.192
2009-07-15,18,0.186,0.352
2009-07-15,19,0.18,0.654
2009-07-15,20,0.12,0.173
2009-07-15,21,0.081,0.121
2009-07-15,22,0.19,0.199
2009-07-15,23,0.406,0.548
2009-07-15,24,0.534,0.692
2009-07-16,1,0.082,0.479
2009-07-16,2,0.064,0.14
2009-07-16,3,0.125,0.129
2009-07-16,4,0.025,0.095
2009-07-16,5,0.03,0.146
2009-07-16,6,0.126,0.131
2009-07-16,7,0.024,0.099
2009-07-16,8,0.024,0.464
2009-07-16,9,0.144,0.376
2009-07-16,10,0.082,0.239
2009-07-16,11,0.09,0.105
2009-07-16,12,0.2,0.316
2009-07-16,13,0.026,0.435
2009-07-16,14,0.097,0.184
2009-07-16,15,0.162,0.184
2009-07-16,16,0.049,0.16
2009-07-16,17,0.021,0.078
2009-07-16,18,0.124,0.133
2009-07-16,19,0.118,0.12
2009-07-16,20,0.021,0.093
2009-07-16,21,0.021,0.125
2009-07-16,22,0.121,0.127
2009-07-16,23,0.021,0.078
2009-07-16,24,0.039,0.141
2009-07-17,1,0.1,0.127
2009-07-17,2,0.022,0.028
2009-07-17,3,0.128,0.143
2009-07-17,4,0.022,0.095
2009-07-17,5,0.037,0.142
2009-07-17,6,0.079,0.128
2009-07-17,7,0.021,0.051
2009-07-17,8,0.124,0.138
2009-07-17,9,0.02,0.089
2009-07-17,10,0.021,0.141
2009-07-17,11,0.113,0.126
2009-07-17,12,0.02,0.02
2009-07-17,13,0.117,0.128
2009-07-17,14,0.047,0.121
2009-07-17,15,0.021,0.079
2009-07-17,16,0.123,0.133
2009-07-17,17,0.021,0.092
2009-07-17,18,0.03,0.14
2009-07-17,19,0.121,0.126
2009-07-17,20,0.021,0.089
2009-07-17,21,0.051,0.137
2009-07-17,22,0.12,0.125
2009-07-17,23,0.021,0.033
2009-07-17,24,0.114,0.13
2009-07-18,1,0.046,0.123
2009-07-18,2,0.022,0.107
2009-07-18,3,0.124,0.131
2009-07-18,4,0.022,0.03
2009-07-18,5,0.126,0.13
2009-07-18,6,0.022,0.117
2009-07-18,7,0.022,0.131
2009-07-18,8,0.11,0.127
2009-07-18,9,0.021,0.022
2009-07-18,10,0.126,0.132
2009-07-18,11,0.021,0.072
2009-07-18,12,0.059,0.134
2009-07-18,13,0.033,0.122
2009-07-18,14,0.02,0.102
2009-07-18,15,0.114,0.13
2009-07-18,16,0.021,0.021
2009-07-18,17,0.127,0.128
2009-07-18,18,0.043,0.122
2009-07-18,19,0.021,0.099
2009-07-18,20,0.117,0.131
2009-07-18,21,0.021,0.021
2009-07-18,22,0.127,0.14
2009-07-18,23,0.022,0.065
2009-07-18,24,0.086,0.132
