date,time,lower,upper
2009-07-14,1,0.018,0.018
2009-07-14,2,0.018,0.018
2009-07-14,3,0.018,0.018
2009-07-14,4,0.018,0.019
2009-07-14,5,0.019,0.019
2009-07-14,6,0.019,0.019
2009-07-14,7,0.018,0.018
2009-07-14,8,0.018,0.019
2009-07-14,9,0.068,0.088
2009-07-14,10,0.085,0.085
2009-07-14,11,0.018,0.022
2009-07-14,12,0.019,0.02
2009-07-14,13,0.017,0.018
2009-07-14,14,0.018,0.018
2009-07-14,15,0.019,0.051
2009-07-14,16,0.017,0.018
2009-07-14,17,0.017,0.017
2009-07-14,18,0.018,0.02
2009-07-14,19,0.018,0.022
2009-07-14,20,0.018,0.019
2009-07-14,21,0.018,0.046
2009-07-14,22,0.018,0.018
2009-07-14,23,0.018,0.018
2009-07-14,24,0.018,0.019
2009-07-15,1,0.018,0.018
2009-07-15,2,0.018,0.019
2009-07-15,3,0.018,0.018
2009-07-15,4,0.018,0.019
2009-07-15,5,0.018,0.019
2009-07-15,6,0.018,0.018
2009-07-15,7,0.018,0.018
2009-07-15,8,0.018,0.018
2009-07-15,9,0.072,0.086
2009-07-15,10,0.036,0.087
2009-07-15,11,0.017,0.018
2009-07-15,12,0.017,0.025
2009-07-15,13,0.017,0.017
2009-07-15,14,0.018,0.021
2009-07-15,15,0.029,0.032
2009-07-15,16,0.017,0.057
2009-07-15,17,0.017,0.017
2009-07-15,18,0.018,0.018
2009-07-15,19,0.02,0.03
2009-07-15,20,0.018,0.061
2009-07-15,21,0.018,0.042
2009-07-15,22,0.019,0.045
2009-07-15,23,0.019,0.022
2009-07-15,24,0.019,0.019
2009-07-16,1,0.019,0.019
2009-07-16,2,0.018,0.018
2009-07-16,3,0.018,0.018
2009-07-16,4,0.018,0.018
2009-07-16,5,0.018,0.018
2009-07-16,6,0.018,0.019
2009-07-16,7,0.018,0.018
2009-07-16,8,0.018,0.018
2009-07-16,9,0.072,0.086
2009-07-16,10,0.085,0.088
2009-07-16,11,0.017,0.032
2009-07-16,12,0.017,0.022
2009-07-16,13,0.017,0.017
2009-07-16,14,0.017,0.019
2009-07-16,15,0.018,0.019
2009-07-16,16,0.017,0.018
2009-07-16,17,0.017,0.017
2009-07-16,18,0.018,0.02
2009-07-16,19,0.019,0.02
2009-07-16,20,0.019,0.019
2009-07-16,21,0.019,0.019
2009-07-16,22,0.019,0.019
2009-07-16,23,0.019,0.024
2009-07-16,24,0.019,0.019
2009-07-17,1,0.018,0.019
2009-07-17,2,0.018,0.019
2009-07-17,3,0.019,0.019
2009-07-17,4,0.019,0.019
2009-07-17,5,0.018,0.019
2009-07-17,6,0.019,0.019
2009-07-17,7,0.018,0.018
2009-07-17,8,0.018,0.021
2009-07-17,9,0.087,0.088
2009-07-17,10,0.037,0.086
2009-07-17,11,0.017,0.018
2009-07-17,12,0.017,0.022
2009-07-17,13,0.017,0.017
2009-07-17,14,0.018,0.019
2009-07-17,15,0.032,0.077
2009-07-17,16,0.018,0.018
2009-07-17,17,0.018,0.026
2009-07-17,18,0.018,0.021
2009-07-17,19,0.018,0.021
2009-07-17,20,0.018,0.019
2009-07-17,21,0.018,0.018
2009-07-17,22,0.018,0.018
2009-07-17,23,0.018,0.018
2009-07-17,24,0.018,0.018
2009-07-18,1,0.018,0.018
2009-07-18,2,0.018,0.018
2009-07-18,3,0.018,0.018
2009-07-18,4,0.019,0.019
2009-07-18,5,0.019,0.019
2009-07-18,6,0.018,0.019
2009-07-18,7,0.018,0.018
2009-07-18,8,0.018,0.018
2009-07-18,9,0.049,0.087
2009-07-18,10,0.085,0.086
2009-07-18,11,0.086,0.087
2009-07-18,12,0.033,0.112
2009-07-18,13,0.018,0.018
2009-07-18,14,0.018,0.018
2009-07-18,15,0.019,0.031
2009-07-18,16,0.018,0.021
2009-07-18,17,0.017,0.018
2009-07-18,18,0.017,0.018
2009-07-18,19,0.018,0.02
2009-07-18,20,0.018,0.026
2009-07-18,21,0.019,0.019
2009-07-18,22,0.018,0.053
2009-07-18,23,0.018,0.018
2009-07-18,24,0.018,0.018
2009-07-19,1,0.018,0.019
2009-07-19,2,0.018,0.018
2009-07-19,3,0.018,0.019
2009-07-19,4,0.019,0.019
2009-07-19,5,0.019,0.019
2009-07-19,6,0.019,0.019
2009-07-19,7,0.018,0.018
2009-07-19,8,0.018,0.018
2009-07-19,9,0.018,0.018
2009-07-19,10,0.018,0.018
2009-07-19,11,0.018,0.018
2009-07-19,12,0.034,0.081
2009-07-19,13,0.018,0.018
2009-07-19,14,0.018,0.018
2009-07-19,15,0.018,0.018
2009-07-19,16,0.019,0.019
2009-07-19,17,0.019,0.019
2009-07-19,18,0.018,0.019
2009-07-19,19,0.018,0.018
2009-07-19,20,0.018,0.018
2009-07-19,21,0.018,0.018
2009-07-19,22,0.018,0.018
2009-07-19,23,0.018,0.018
2009-07-19,24,0.018,0.018
2009-07-20,1,0.018,0.019
2009-07-20,2,0.018,0.018
2009-07-20,3,0.018,0.018
2009-07-20,4,0.018,0.018
2009-07-20,5,0.018,0.018
2009-07-20,6,0.018,0.019
2009-07-20,7,0.018,0.018
2009-07-20,8,0.018,0.019
2009-07-20,9,0.087,0.09
2009-07-20,10,0.083,0.086
2009-07-20,11,0.084,0.084
2009-07-20,12,0.083,0.084
2009-07-20,13,0.083,0.084
2009-07-20,14,0.085,0.085
2009-07-20,15,0.085,0.087
2009-07-20,16,0.085,0.086
2009-07-20,17,0.085,0.088
2009-07-20,18,0.087,0.088
2009-07-20,19,0.091,0.092
2009-07-20,20,0.019,0.072
2009-07-20,21,0.019,0.019
2009-07-20,22,0.018,0.019
2009-07-20,23,0.018,0.019
2009-07-20,24,0.019,0.019
2009-07-21,1,0.019,0.019
2009-07-21,2,0.019,0.019
2009-07-21,3,0.019,0.019
2009-07-21,4,0.019,0.019
2009-07-21,5,0.019,0.019
2009-07-21,6,0.019,0.019
2009-07-21,7,0.018,0.018
2009-07-21,8,0.018,0.018
2009-07-21,9,0.068,0.088
2009-07-21,10,0.086,0.089
2009-07-21,11,0.085,0.085
2009-07-21,12,0.083,0.105
2009-07-21,13,0.017,0.065
2009-07-21,14,0.018,0.019
2009-07-21,15,0.019,0.021
2009-07-21,16,0.019,0.02
2009-07-21,17,0.018,0.036
2009-07-21,18,0.018,0.032
2009-07-21,19,0.02,0.044
2009-07-21,20,0.019,0.034
2009-07-21,21,0.019,0.019
2009-07-21,22,0.019,0.019
2009-07-21,23,0.018,0.019
2009-07-21,24,0.019,0.019
2009-07-22,1,0.019,0.019
2009-07-22,2,0.019,0.019
2009-07-22,3,0.019,0.019
2009-07-22,4,0.019,0.019
2009-07-22,5,0.019,0.019
2009-07-22,6,0.019,0.019
2009-07-22,7,0.018,0.018
2009-07-22,8,0.018,0.018
2009-07-22,9,0.061,0.086
2009-07-22,10,0.041,0.09
2009-07-22,11,0.017,0.02
2009-07-22,12,0.017,0.022
2009-07-22,13,0.017,0.017
2009-07-22,14,0.017,0.019
2009-07-22,15,0.021,0.021
2009-07-22,16,0.018,0.019
2009-07-22,17,0.017,0.017
2009-07-22,18,0.018,0.019
2009-07-22,19,0.019,0.022
2009-07-22,20,0.019,0.019
2009-07-22,21,0.018,0.018
2009-07-22,22,0.018,0.018
2009-07-22,23,0.019,0.019
2009-07-22,24,0.019,0.019
2009-07-23,1,0.019,0.019
2009-07-23,2,0.018,0.018
2009-07-23,3,0.018,0.018
