date,time,lower,upper
2009-07-14,1,0.152,0.19
2009-07-14,2,0.173,0.205
2009-07-14,3,0.181,0.191
2009-07-14,4,0.143,0.214
2009-07-14,5,0.15,0.179
2009-07-14,6,0.17,0.198
2009-07-14,7,0.163,0.194
2009-07-14,8,0.155,0.165
2009-07-14,9,0.33,0.597
2009-07-14,10,0.163,0.306
2009-07-14,11,0.286,0.3
2009-07-14,12,0.286,0.307
2009-07-14,13,0.296,0.59
2009-07-14,14,0.28,0.314
2009-07-14,15,0.277,0.287
2009-07-14,16,0.307,0.683
2009-07-14,17,0.824,1.764
2009-07-14,18,1.319,1.82
2009-07-14,19,0.716,2.165
2009-07-14,20,0.375,0.486
2009-07-14,21,0.269,0.378
2009-07-14,22,0.421,0.62
2009-07-14,23,0.642,0.854
2009-07-14,24,0.528,0.754
2009-07-15,1,0.144,0.206
2009-07-15,2,0.181,0.204
2009-07-15,3,0.157,0.206
2009-07-15,4,0.167,0.185
2009-07-15,5,0.165,0.203
2009-07-15,6,0.169,0.199
2009-07-15,7,0.158,0.166
2009-07-15,8,0.153,2.674
2009-07-15,9,0.412,1.454
2009-07-15,10,0.467,1.689
2009-07-15,11,1.264,1.673
2009-07-15,12,0.813,1.645
2009-07-15,13,0.471,0.549
2009-07-15,14,0.373,0.495
2009-07-15,15,0.351,0.356
2009-07-15,16,0.332,0.343
2009-07-15,17,0.251,0.373
2009-07-15,18,0.332,0.541
2009-07-15,19,0.57,0.7
2009-07-15,20,0.536,0.69
2009-07-15,21,0.617,0.627
2009-07-15,22,0.563,0.581
2009-07-15,23,0.687,0.773
2009-07-15,24,0.718,1.75
2009-07-16,1,0.137,0.243
2009-07-16,2,0.151,0.233
2009-07-16,3,0.161,0.208
2009-07-16,4,0.151,0.211
2009-07-16,5,0.183,0.198
2009-07-16,6,0.154,0.173
2009-07-16,7,0.182,0.202
2009-07-16,8,0.147,0.189
2009-07-16,9,0.641,1.088
2009-07-16,10,0.349,0.72
2009-07-16,11,0.33,0.368
2009-07-16,12,0.284,0.34
2009-07-16,13,0.274,0.303
2009-07-16,14,0.88,1.797
2009-07-16,15,0.307,0.929
2009-07-16,16,0.268,0.302
2009-07-16,17,0.276,0.306
2009-07-16,18,0.303,0.45
2009-07-16,19,0.967,1.818
2009-07-16,20,0.523,0.605
2009-07-16,21,0.62,0.8
2009-07-16,22,0.793,0.918
2009-07-16,23,0.894,0.934
2009-07-16,24,0.787,0.992
2009-07-17,1,0.498,0.65
2009-07-17,2,0.151,0.351
2009-07-17,3,0.182,0.202
2009-07-17,4,0.161,0.166
2009-07-17,5,0.185,0.198
2009-07-17,6,0.155,0.195
2009-07-17,7,0.144,0.183
2009-07-17,8,0.195,0.199
2009-07-17,9,0.29,1.092
2009-07-17,10,0.363,0.76
2009-07-17,11,0.296,1.105
2009-07-17,12,1.205,2.311
2009-07-17,13,0.308,0.479
2009-07-17,14,0.607,2.202
2009-07-17,15,0.283,0.311
2009-07-17,16,0.19,0.272
2009-07-17,17,0.205,0.379
2009-07-17,18,0.493,0.709
2009-07-17,19,0.729,0.748
2009-07-17,20,0.575,0.613
2009-07-17,21,0.507,0.691
2009-07-17,22,0.566,0.696
2009-07-17,23,0.676,0.718
2009-07-17,24,0.655,0.746
2009-07-18,1,0.538,0.612
2009-07-18,2,0.471,0.578
2009-07-18,3,0.497,0.519
2009-07-18,4,0.488,0.498
2009-07-18,5,0.146,0.38
2009-07-18,6,0.178,0.189
2009-07-18,7,0.151,0.168
2009-07-18,8,0.184,0.186
2009-07-18,9,0.168,0.421
2009-07-18,10,0.3,0.365
2009-07-18,11,0.279,0.29
2009-07-18,12,0.298,0.298
2009-07-18,13,0.278,0.28
2009-07-18,14,0.366,0.594
2009-07-18,15,1.196,2.419
2009-07-18,16,0.456,0.549
2009-07-18,17,0.467,0.533
2009-07-18,18,1.935,2.272
2009-07-18,19,1.033,1.636
2009-07-18,20,0.467,0.558
2009-07-18,21,0.558,0.561
2009-07-18,22,0.598,0.794
2009-07-18,23,0.765,0.844
2009-07-18,24,0.584,0.897
2009-07-19,1,0.414,0.502
2009-07-19,2,0.491,0.515
2009-07-19,3,0.499,0.557
2009-07-19,4,0.29,0.529
2009-07-19,5,0.15,0.174
2009-07-19,6,0.171,0.189
2009-07-19,7,0.15,0.184
2009-07-19,8,0.174,0.183
2009-07-19,9,0.204,0.406
2009-07-19,10,0.165,0.179
2009-07-19,11,0.208,0.394
2009-07-19,12,0.298,0.302
2009-07-19,13,0.266,0.398
2009-07-19,14,0.269,0.304
2009-07-19,15,0.784,1.751
2009-07-19,16,0.632,2.841
2009-07-19,17,0.164,0.953
2009-07-19,18,0.172,0.224
2009-07-19,19,0.197,0.205
2009-07-19,20,0.155,0.193
2009-07-19,21,0.169,0.201
2009-07-19,22,0.171,0.199
2009-07-19,23,0.16,0.19
2009-07-19,24,0.175,0.191
2009-07-20,1,0.157,0.188
2009-07-20,2,0.169,0.681
2009-07-20,3,0.442,0.477
2009-07-20,4,0.157,0.359
2009-07-20,5,0.178,0.19
2009-07-20,6,0.157,0.188
2009-07-20,7,0.172,0.187
2009-07-20,8,0.167,0.18
2009-07-20,9,0.274,0.535
2009-07-20,10,0.392,1.537
2009-07-20,11,1.609,2.819
2009-07-20,12,0.889,1.335
2009-07-20,13,1.567,1.949
2009-07-20,14,1.256,1.485
2009-07-20,15,1.291,1.299
2009-07-20,16,0.353,0.686
2009-07-20,17,0.278,0.317
2009-07-20,18,0.401,0.735
2009-07-20,19,1.08,1.705
2009-07-20,20,0.585,0.741
2009-07-20,21,0.618,0.697
2009-07-20,22,0.486,0.526
2009-07-20,23,0.644,0.916
2009-07-20,24,0.701,0.831
2009-07-21,1,0.163,0.224
2009-07-21,2,0.152,0.187
2009-07-21,3,0.146,0.19
2009-07-21,4,0.181,0.199
2009-07-21,5,0.15,0.2
2009-07-21,6,0.157,0.184
2009-07-21,7,0.164,0.197
2009-07-21,8,0.168,0.198
2009-07-21,9,0.608,0.637
2009-07-21,10,0.3,0.306
2009-07-21,11,0.522,0.65
2009-07-21,12,0.299,1.752
2009-07-21,13,0.297,0.5
2009-07-21,14,0.473,0.525
2009-07-21,15,0.456,0.558
2009-07-21,16,0.366,0.43
2009-07-21,17,0.277,0.281
2009-07-21,18,0.307,0.432
2009-07-21,19,0.31,0.368
2009-07-21,20,0.264,0.29
2009-07-21,21,0.309,0.311
2009-07-21,22,0.346,0.43
2009-07-21,23,0.442,0.464
2009-07-21,24,0.426,0.462
2009-07-22,1,0.521,0.606
2009-07-22,2,0.205,0.442
2009-07-22,3,0.179,0.2
2009-07-22,4,0.149,0.217
2009-07-22,5,0.171,0.254
2009-07-22,6,0.17,0.209
2009-07-22,7,0.154,0.203
2009-07-22,8,0.145,0.186
2009-07-22,9,0.298,0.392
2009-07-22,10,0.3,0.302
2009-07-22,11,0.263,0.472
2009-07-22,12,0.569,0.629
2009-07-22,13,0.265,0.303
2009-07-22,14,0.262,0.552
2009-07-22,15,0.294,1.214
2009-07-22,16,0.28,0.312
2009-07-22,17,0.288,0.306
2009-07-22,18,0.269,0.723
2009-07-22,19,0.269,0.281
2009-07-22,20,0.306,1.66
2009-07-22,21,0.388,0.455
2009-07-22,22,0.496,0.514
2009-07-22,23,0.537,0.557
2009-07-22,24,0.137,0.276
2009-07-23,1,0.154,0.218
2009-07-23,2,0.18,0.198
2009-07-23,3,0.146,0.202
2009-07-23,4,0.145,0.189
2009-07-23,5,0.186,0.196
2009-07-23,6,0.144,0.192
2009-07-23,7,0.139,0.184
2009-07-23,8,0.217,0.567
2009-07-23,9,0.14,0.497
2009-07-23,10,0.144,0.213
2009-07-23,11,0.357,0.375
2009-07-23,12,0.399,1.091
2009-07-23,13,0.78,2.289
2009-07-23,14,1.745,1.769
2009-07-23,15,0.549,0.883
2009-07-23,16,0.568,0.636
2009-07-23,17,0.347,0.6
2009-07-23,18,0.35,0.615
2009-07-23,19,1.417,1.748
2009-07-23,20,0.578,0.579
2009-07-23,21,0.402,0.489
2009-07-23,22,0.444,0.508
2009-07-23,23,0.524,0.551
2009-07-23,24,0.378,0.665
2009-07-24,1,0.17,0.179
2009-07-24,2,0.19,0.193
2009-07-24,3,0.189,0.191
