date,time,lower,upper
2009-07-14,1,0.085,0.105
2009-07-14,2,0.08,0.11
2009-07-14,3,0.066,0.12
2009-07-14,4,0.06,0.111
2009-07-14,5,0.067,0.107
2009-07-14,6,0.076,0.097
2009-07-14,7,0.098,0.12
2009-07-14,8,0.076,0.095
2009-07-14,9,0.181,0.474
2009-07-14,10,0.079,0.113
2009-07-14,11,0.058,0.124
2009-07-14,12,0.052,0.12
2009-07-14,13,0.051,0.126
2009-07-14,14,0.051,0.123
2009-07-14,15,0.053,0.114
2009-07-14,16,0.052,0.127
2009-07-14,17,0.053,0.119
2009-07-14,18,0.075,0.515
2009-07-14,19,0.288,2.561
2009-07-14,20,0.243,0.647
2009-07-14,21,0.167,0.186
2009-07-14,22,0.192,0.396
2009-07-14,23,0.087,0.21
2009-07-14,24,0.081,0.116
2009-07-15,1,0.067,0.112
2009-07-15,2,0.055,0.122
2009-07-15,3,0.052,0.13
2009-07-15,4,0.058,0.123
2009-07-15,5,0.054,0.123
2009-07-15,6,0.051,0.126
2009-07-15,7,0.054,0.153
2009-07-15,8,0.059,0.118
2009-07-15,9,0.067,0.111
2009-07-15,10,0.261,0.445
2009-07-15,11,0.056,0.117
2009-07-15,12,0.061,0.114
2009-07-15,13,0.075,0.11
2009-07-15,14,0.083,0.093
2009-07-15,15,0.085,0.086
2009-07-15,16,0.087,0.092
2009-07-15,17,0.078,0.099
2009-07-15,18,0.071,0.107
2009-07-15,19,0.063,0.111
2009-07-15,20,0.4,0.497
2009-07-15,21,0.246,0.276
2009-07-15,22,0.318,0.407
2009-07-15,23,0.261,0.303
2009-07-15,24,0.112,0.184
2009-07-16,1,0.065,0.093
2009-07-16,2,0.06,0.103
2009-07-16,3,0.071,0.118
2009-07-16,4,0.088,0.099
2009-07-16,5,0.086,0.097
2009-07-16,6,0.079,0.102
2009-07-16,7,0.166,0.201
2009-07-16,8,0.176,0.197
2009-07-16,9,0.297,0.598
2009-07-16,10,0.077,0.098
2009-07-16,11,0.078,0.097
2009-07-16,12,0.077,0.098
2009-07-16,13,0.082,0.095
2009-07-16,14,0.087,0.091
2009-07-16,15,0.088,0.091
2009-07-16,16,0.077,0.104
2009-07-16,17,0.074,0.132
2009-07-16,18,0.068,0.461
2009-07-16,19,0.581,1.867
2009-07-16,20,0.384,0.426
2009-07-16,21,0.247,0.265
2009-07-16,22,0.157,0.254
2009-07-16,23,0.111,0.121
2009-07-16,24,0.075,0.11
2009-07-17,1,0.101,0.12
2009-07-17,2,0.082,0.127
2009-07-17,3,0.075,0.108
2009-07-17,4,0.087,0.106
2009-07-17,5,0.072,0.122
2009-07-17,6,0.074,0.124
2009-07-17,7,0.09,0.131
2009-07-17,8,0.1,0.104
2009-07-17,9,0.091,0.234
2009-07-17,10,0.291,0.313
2009-07-17,11,0.219,0.41
2009-07-17,12,0.135,0.697
2009-07-17,13,0.14,0.417
2009-07-17,14,0.171,0.272
2009-07-17,15,0.124,0.369
2009-07-17,16,0.107,0.189
2009-07-17,17,0.148,0.171
2009-07-17,18,0.084,0.125
2009-07-17,19,0.123,0.419
2009-07-17,20,0.237,0.329
2009-07-17,21,0.18,0.371
2009-07-17,22,0.17,0.203
2009-07-17,23,0.149,0.25
2009-07-17,24,0.15,0.243
2009-07-18,1,0.08,0.113
2009-07-18,2,0.099,0.1
2009-07-18,3,0.089,0.108
2009-07-18,4,0.082,0.117
2009-07-18,5,0.075,0.121
2009-07-18,6,0.121,0.126
2009-07-18,7,0.085,0.143
2009-07-18,8,0.086,0.115
2009-07-18,9,0.149,0.428
2009-07-18,10,0.267,0.404
2009-07-18,11,0.117,0.329
2009-07-18,12,0.115,0.127
2009-07-18,13,0.11,0.352
2009-07-18,14,0.088,0.138
2009-07-18,15,0.139,0.362
2009-07-18,16,0.416,0.521
2009-07-18,17,0.084,0.42
2009-07-18,18,0.155,0.38
2009-07-18,19,0.198,0.407
2009-07-18,20,0.148,0.183
2009-07-18,21,0.209,0.247
2009-07-18,22,0.295,0.332
2009-07-18,23,0.163,0.302
2009-07-18,24,0.089,0.162
2009-07-19,1,0.07,0.108
2009-07-19,2,0.078,0.08
2009-07-19,3,0.064,0.113
2009-07-19,4,0.087,0.105
2009-07-19,5,0.082,0.109
2009-07-19,6,0.071,0.113
2009-07-19,7,0.053,0.121
2009-07-19,8,0.058,0.116
2009-07-19,9,0.178,0.571
2009-07-19,10,0.089,0.125
2009-07-19,11,0.108,0.244
2009-07-19,12,0.09,0.119
2009-07-19,13,0.099,0.106
2009-07-19,14,0.157,0.538
2009-07-19,15,0.107,0.128
2009-07-19,16,0.226,0.355
2009-07-19,17,0.237,0.604
2009-07-19,18,0.26,0.268
2009-07-19,19,0.208,0.265
2009-07-19,20,0.259,0.639
2009-07-19,21,0.172,0.258
2009-07-19,22,0.258,0.311
2009-07-19,23,0.165,0.197
2009-07-19,24,0.078,0.147
2009-07-20,1,0.084,0.135
2009-07-20,2,0.097,0.122
2009-07-20,3,0.103,0.113
2009-07-20,4,0.104,0.109
2009-07-20,5,0.104,0.106
2009-07-20,6,0.108,0.172
2009-07-20,7,0.174,0.236
2009-07-20,8,0.082,0.111
2009-07-20,9,0.079,0.117
2009-07-20,10,0.074,0.121
2009-07-20,11,0.069,0.124
2009-07-20,12,0.079,0.119
2009-07-20,13,0.077,0.118
2009-07-20,14,0.094,0.108
2009-07-20,15,0.099,0.101
2009-07-20,16,0.094,0.108
2009-07-20,17,0.084,0.119
2009-07-20,18,0.07,0.302
2009-07-20,19,0.788,1.019
2009-07-20,20,0.088,0.522
2009-07-20,21,0.141,1.41
2009-07-20,22,0.462,0.566
2009-07-20,23,0.133,0.425
2009-07-20,24,0.076,0.126
2009-07-21,1,0.106,0.112
2009-07-21,2,0.078,0.135
2009-07-21,3,0.072,0.118
2009-07-21,4,0.098,0.099
2009-07-21,5,0.077,0.112
2009-07-21,6,0.069,0.129
2009-07-21,7,0.11,0.246
2009-07-21,8,0.185,0.239
2009-07-21,9,0.089,0.562
2009-07-21,10,0.093,0.11
2009-07-21,11,0.103,0.104
2009-07-21,12,0.091,0.109
2009-07-21,13,0.084,0.117
2009-07-21,14,0.075,0.116
2009-07-21,15,0.081,0.109
2009-07-21,16,0.093,0.093
2009-07-21,17,0.08,0.113
2009-07-21,18,0.124,0.844
2009-07-21,19,0.342,0.954
2009-07-21,20,0.064,0.303
2009-07-21,21,0.155,0.239
2009-07-21,22,0.205,0.319
2009-07-21,23,0.066,0.14
2009-07-21,24,0.337,0.412
2009-07-22,1,0.196,0.257
2009-07-22,2,0.064,0.12
2009-07-22,3,0.065,0.112
2009-07-22,4,0.074,0.106
2009-07-22,5,0.078,0.096
2009-07-22,6,0.086,0.088
2009-07-22,7,0.176,0.291
2009-07-22,8,0.298,0.428
2009-07-22,9,0.191,0.224
2009-07-22,10,0.116,0.308
2009-07-22,11,0.078,0.169
2009-07-22,12,0.096,0.101
2009-07-22,13,0.068,0.13
2009-07-22,14,0.098,0.109
2009-07-22,15,0.119,0.285
2009-07-22,16,0.24,0.37
2009-07-22,17,0.153,0.344
2009-07-22,18,1.354,2.012
2009-07-22,19,0.239,1.087
2009-07-22,20,0.214,0.306
2009-07-22,21,0.181,0.478
2009-07-22,22,0.252,0.412
2009-07-22,23,0.124,0.194
2009-07-22,24,0.072,0.098
2009-07-23,1,0.057,0.12
2009-07-23,2,0.085,0.111
2009-07-23,3,0.088,0.1
2009-07-23,4,0.086,0.104
