date,time,lower,upper
2009-07-14,1,0.202,0.354
2009-07-14,2,0.294,1.659
2009-07-14,3,0.224,0.348
2009-07-14,4,0.244,0.314
2009-07-14,5,0.233,1.42
2009-07-14,6,0.215,0.309
2009-07-14,7,0.977,1.035
2009-07-14,8,0.239,0.295
2009-07-14,9,0.28,2.604
2009-07-14,10,0.637,0.888
2009-07-14,11,1.195,1.328
2009-07-14,12,0.305,0.748
2009-07-14,13,0.456,2.274
2009-07-14,14,0.42,0.554
2009-07-14,15,1.045,1.459
2009-07-14,16,0.326,0.33
2009-07-14,17,0.815,1.92
2009-07-14,18,0.258,0.495
2009-07-14,19,0.341,0.756
2009-07-14,20,0.3,1.012
2009-07-14,21,0.216,0.332
2009-07-14,22,0.193,1.476
2009-07-14,23,0.249,0.306
2009-07-14,24,0.861,1.908
2009-07-15,1,0.378,0.585
2009-07-15,2,0.241,1.713
2009-07-15,3,0.255,0.336
2009-07-15,4,0.276,0.312
2009-07-15,5,0.161,1.639
2009-07-15,6,0.258,0.271
2009-07-15,7,0.487,1.326
2009-07-15,8,0.239,0.311
2009-07-15,9,0.471,1.821
2009-07-15,10,0.402,0.711
2009-07-15,11,0.518,2.471
2009-07-15,12,0.388,0.508
2009-07-15,13,0.495,2.702
2009-07-15,14,0.512,1.598
2009-07-15,15,0.569,0.631
2009-07-15,16,0.909,2.826
2009-07-15,17,2.482,2.538
2009-07-15,18,1.47,2.234
2009-07-15,19,1.359,1.993
2009-07-15,20,0.347,1.479
2009-07-15,21,0.286,0.89
2009-07-15,22,0.257,1.903
2009-07-15,23,0.236,0.273
2009-07-15,24,0.271,1.615
2009-07-16,1,0.415,0.667
2009-07-16,2,0.272,1.191
2009-07-16,3,0.31,0.736
2009-07-16,4,0.2,0.294
2009-07-16,5,0.233,1.556
2009-07-16,6,0.23,0.264
2009-07-16,7,0.384,1.583
2009-07-16,8,0.249,0.307
2009-07-16,9,0.608,1.724
2009-07-16,10,0.554,0.564
2009-07-16,11,0.265,2.301
2009-07-16,12,0.21,0.327
2009-07-16,13,0.378,1.932
2009-07-16,14,0.206,0.259
2009-07-16,15,0.912,1.136
2009-07-16,16,0.442,1.276
2009-07-16,17,0.545,1.932
2009-07-16,18,0.258,0.292
2009-07-16,19,0.222,1.339
2009-07-16,20,0.368,0.704
2009-07-16,21,0.235,0.244
2009-07-16,22,0.214,1.821
2009-07-16,23,0.263,0.272
2009-07-16,24,0.569,1.953
2009-07-17,1,0.258,0.299
2009-07-17,2,0.21,0.291
2009-07-17,3,0.241,1.705
2009-07-17,4,0.232,0.252
2009-07-17,5,0.348,1.549
2009-07-17,6,0.204,0.272
2009-07-17,7,0.263,0.325
2009-07-17,8,0.301,1.739
2009-07-17,9,0.267,0.583
2009-07-17,10,1.034,2.307
2009-07-17,11,0.28,0.483
2009-07-17,12,0.451,2.329
2009-07-17,13,0.286,0.391
2009-07-17,14,0.37,0.392
2009-07-17,15,0.891,1.496
2009-07-17,16,0.297,0.392
2009-07-17,17,0.36,0.365
2009-07-17,18,0.563,2.371
2009-07-17,19,0.569,0.738
2009-07-17,20,0.756,0.787
2009-07-17,21,0.785,1.629
2009-07-17,22,0.31,0.403
2009-07-17,23,0.442,1.065
2009-07-17,24,0.597,2.447
2009-07-18,1,0.193,0.452
2009-07-18,2,0.256,1.749
2009-07-18,3,0.263,0.279
2009-07-18,4,0.242,0.261
2009-07-18,5,0.42,1.622
2009-07-18,6,0.198,0.272
2009-07-18,7,0.261,0.329
2009-07-18,8,0.208,1.473
2009-07-18,9,0.231,0.32
2009-07-18,10,1.159,2.24
2009-07-18,11,0.42,0.905
2009-07-18,12,0.742,2.928
2009-07-18,13,0.302,0.428
2009-07-18,14,2.852,5.156
2009-07-18,15,2.003,3.144
2009-07-18,16,0.521,0.936
2009-07-18,17,0.735,1.956
2009-07-18,18,0.515,0.953
2009-07-18,19,0.493,0.501
2009-07-18,20,1.099,2.008
2009-07-18,21,0.661,1.797
2009-07-18,22,0.516,0.54
2009-07-18,23,0.897,1.792
2009-07-18,24,0.413,0.505
2009-07-19,1,0.307,0.44
2009-07-19,2,0.785,1.018
2009-07-19,3,0.206,0.322
2009-07-19,4,0.25,0.484
2009-07-19,5,0.292,1.414
2009-07-19,6,0.199,0.238
2009-07-19,7,0.314,1.765
2009-07-19,8,0.2,0.294
2009-07-19,9,0.272,0.911
2009-07-19,10,0.626,2.218
2009-07-19,11,0.466,0.486
2009-07-19,12,1.24,1.786
2009-07-19,13,0.244,0.268
2009-07-19,14,2.582,3.063
2009-07-19,15,2.137,3.194
2009-07-19,16,0.903,3.213
2009-07-19,17,1.267,1.474
2009-07-19,18,0.22,0.359
2009-07-19,19,0.475,1.886
2009-07-19,20,0.243,0.289
2009-07-19,21,0.207,0.678
2009-07-19,22,0.471,2.057
2009-07-19,23,0.47,0.544
2009-07-19,24,0.257,1.894
2009-07-20,1,0.254,0.312
2009-07-20,2,0.204,0.305
2009-07-20,3,0.235,1.961
2009-07-20,4,0.209,0.309
2009-07-20,5,0.219,0.31
2009-07-20,6,0.265,1.798
2009-07-20,7,0.246,0.275
2009-07-20,8,0.226,1.654
2009-07-20,9,0.548,0.854
2009-07-20,10,0.231,0.357
2009-07-20,11,1.12,1.516
2009-07-20,12,0.262,0.302
2009-07-20,13,0.163,0.277
2009-07-20,14,0.522,1.754
2009-07-20,15,0.365,0.538
2009-07-20,16,0.277,0.286
2009-07-20,17,0.24,1.797
2009-07-20,18,0.25,0.37
2009-07-20,19,0.399,0.505
2009-07-20,20,0.531,1.985
2009-07-20,21,0.387,0.454
2009-07-20,22,0.436,0.449
2009-07-20,23,0.374,0.729
2009-07-20,24,0.406,1.765
2009-07-21,1,0.34,0.363
2009-07-21,2,0.432,0.473
2009-07-21,3,0.248,1.74
2009-07-21,4,0.224,0.295
2009-07-21,5,0.235,0.302
2009-07-21,6,0.212,1.688
2009-07-21,7,0.205,0.395
2009-07-21,8,0.312,0.404
2009-07-21,9,0.597,1.739
2009-07-21,10,0.821,0.856
2009-07-21,11,0.506,2.363
2009-07-21,12,0.463,0.653
2009-07-21,13,0.534,2.061
2009-07-21,14,0.374,0.599
2009-07-21,15,0.946,2.522
2009-07-21,16,0.487,1.403
2009-07-21,17,0.78,1.025
2009-07-21,18,1.691,2.012
2009-07-21,19,1.059,1.44
2009-07-21,20,0.506,0.857
2009-07-21,21,0.433,2.26
2009-07-21,22,0.555,0.798
2009-07-21,23,0.606,0.606
