date,time,lower,upper
2009-07-14,1,0.176,0.459
2009-07-14,2,0.264,0.268
2009-07-14,3,0.24,0.278
2009-07-14,4,0.238,0.267
2009-07-14,5,0.266,0.275
2009-07-14,6,0.216,0.24
2009-07-14,7,0.163,0.179
2009-07-14,8,0.143,1.604
2009-07-14,9,1.103,1.66
2009-07-14,10,0.175,0.27
2009-07-14,11,0.064,0.118
2009-07-14,12,0.094,0.236
2009-07-14,13,0.066,0.094
2009-07-14,14,0.422,0.901
2009-07-14,15,0.588,1.592
2009-07-14,16,0.19,0.779
2009-07-14,17,1.215,2.062
2009-07-14,18,0.133,0.559
2009-07-14,19,0.461,1.453
2009-07-14,20,0.311,0.47
2009-07-14,21,0.331,1.087
2009-07-14,22,0.495,1.104
2009-07-14,23,0.087,0.187
2009-07-14,24,0.105,0.12
2009-07-15,1,0.152,0.175
2009-07-15,2,0.162,0.182
2009-07-15,3,0.148,0.172
2009-07-15,4,0.156,0.178
2009-07-15,5,0.13,0.146
2009-07-15,6,0.08,0.227
2009-07-15,7,0.066,0.095
2009-07-15,8,0.155,0.168
2009-07-15,9,0.415,0.494
2009-07-15,10,0.129,0.156
2009-07-15,11,0.065,0.211
2009-07-15,12,0.137,0.271
2009-07-15,13,0.133,0.834
2009-07-15,14,0.415,1.321
2009-07-15,15,0.152,0.329
2009-07-15,16,0.176,0.344
2009-07-15,17,0.199,0.339
2009-07-15,18,0.293,0.361
2009-07-15,19,0.461,1.447
2009-07-15,20,0.522,1.616
2009-07-15,21,0.196,0.68
2009-07-15,22,0.364,0.503
2009-07-15,23,0.156,0.238
2009-07-15,24,0.177,0.181
2009-07-16,1,0.15,0.152
2009-07-16,2,0.171,0.179
2009-07-16,3,0.144,0.154
2009-07-16,4,0.135,0.177
2009-07-16,5,0.082,0.102
2009-07-16,6,0.081,0.298
2009-07-16,7,0.07,0.16
2009-07-16,8,0.179,0.685
2009-07-16,9,0.188,0.258
2009-07-16,10,0.111,0.224
2009-07-16,11,0.083,0.098
2009-07-16,12,0.296,1.735
2009-07-16,13,0.318,0.43
2009-07-16,14,0.298,0.381
2009-07-16,15,0.734,1.422
2009-07-16,16,1.284,1.569
2009-07-16,17,1.125,1.42
2009-07-16,18,1.13,1.227
2009-07-16,19,0.293,0.659
2009-07-16,20,0.447,0.484
2009-07-16,21,0.373,0.46
2009-07-16,22,0.252,0.314
2009-07-16,23,0.883,1.668
2009-07-16,24,0.293,1.354
2009-07-17,1,0.269,0.274
