date,time,lower,upper
2009-07-14,1,0.054,0.093
2009-07-14,2,0.102,0.164
2009-07-14,3,0.055,0.131
2009-07-14,4,0.054,0.168
2009-07-14,5,0.08,0.159
2009-07-14,6,0.055,0.1
2009-07-14,7,0.127,0.164
2009-07-14,8,0.053,0.053
2009-07-14,9,0.157,0.158
2009-07-14,10,0.053,0.078
2009-07-14,11,0.103,0.164
2009-07-14,12,0.055,0.105
2009-07-14,13,0.097,0.165
2009-07-14,14,0.055,0.113
2009-07-14,15,0.092,0.164
2009-07-14,16,0.054,0.135
2009-07-14,17,0.054,0.17
2009-07-14,18,0.091,0.16
2009-07-14,19,0.054,0.102
2009-07-14,20,0.134,0.161
2009-07-14,21,0.052,0.054
2009-07-14,22,0.158,0.166
2009-07-14,23,0.055,0.075
2009-07-14,24,0.115,0.162
2009-07-15,1,0.053,0.095
2009-07-15,2,0.102,0.163
2009-07-15,3,0.055,0.091
2009-07-15,4,0.123,0.163
2009-07-15,5,0.055,0.11
2009-07-15,6,0.077,0.166
2009-07-15,7,0.054,0.119
2009-07-15,8,0.076,0.165
2009-07-15,9,0.053,0.118
2009-07-15,10,0.073,0.166
2009-07-15,11,0.055,0.101
2009-07-15,12,0.117,0.162
2009-07-15,13,0.054,0.096
2009-07-15,14,0.112,0.163
2009-07-15,15,0.055,0.091
2009-07-15,16,0.13,0.162
2009-07-15,17,0.055,0.091
2009-07-15,18,0.134,0.162
2009-07-15,19,0.053,0.154
2009-07-15,20,0.053,0.16
2009-07-15,21,0.157,0.16
2009-07-15,22,0.054,0.054
2009-07-15,23,0.16,0.16
2009-07-15,24,0.054,0.088
2009-07-16,1,0.129,0.161
2009-07-16,2,0.054,0.117
2009-07-16,3,0.085,0.164
2009-07-16,4,0.064,0.157
2009-07-16,5,0.054,0.13
2009-07-16,6,0.087,0.161
2009-07-16,7,0.054,0.117
2009-07-16,8,0.103,0.161
2009-07-16,9,0.053,0.093
2009-07-16,10,0.126,0.164
2009-07-16,11,0.055,0.078
2009-07-16,12,0.154,0.165
2009-07-16,13,0.054,0.054
2009-07-16,14,0.154,0.16
2009-07-16,15,0.054,0.075
2009-07-16,16,0.139,0.161
2009-07-16,17,0.054,0.124
2009-07-16,18,0.074,0.166
2009-07-16,19,0.076,0.158
2009-07-16,20,0.052,0.112
2009-07-16,21,0.083,0.161
2009-07-16,22,0.053,0.138
2009-07-16,23,0.159,0.173
2009-07-16,24,0.126,0.136
2009-07-17,1,0.722,2.136
2009-07-17,2,0.157,1.579
2009-07-17,3,0.485,0.636
2009-07-17,4,0.162,0.578
2009-07-17,5,0.055,0.563
2009-07-17,6,0.165,0.583
2009-07-17,7,0.055,0.181
2009-07-17,8,0.149,0.505
2009-07-17,9,0.655,1.142
2009-07-17,10,0.166,0.604
2009-07-17,11,1.223,1.437
2009-07-17,12,0.713,0.777
2009-07-17,13,0.614,0.643
2009-07-17,14,0.448,0.646
2009-07-17,15,0.143,0.794
2009-07-17,16,0.042,0.574
2009-07-17,17,0.151,0.59
2009-07-17,18,0.103,0.63
2009-07-17,19,0.433,1.091
2009-07-17,20,0.36,2.414
2009-07-17,21,0.179,0.706
2009-07-17,22,0.388,0.668
2009-07-17,23,0.43,1.044
2009-07-17,24,0.723,0.77
2009-07-18,1,0.568,1.178
2009-07-18,2,0.339,0.694
2009-07-18,3,0.224,0.478
2009-07-18,4,0.145,0.352
2009-07-18,5,0.054,0.499
2009-07-18,6,0.161,0.572
2009-07-18,7,0.117,0.471
2009-07-18,8,0.039,0.576
2009-07-18,9,0.073,0.144
2009-07-18,10,0.057,0.45
2009-07-18,11,0.147,0.888
2009-07-18,12,0.041,0.987
2009-07-18,13,0.149,0.525
2009-07-18,14,0.111,0.561
2009-07-18,15,2.025,2.663
2009-07-18,16,0.547,1.751
2009-07-18,17,0.21,0.645
2009-07-18,18,0.721,1.016
2009-07-18,19,0.482,0.698
2009-07-18,20,0.15,0.705
2009-07-18,21,0.185,0.59
2009-07-18,22,0.249,0.743
2009-07-18,23,0.442,0.748
2009-07-18,24,0.541,0.782
2009-07-19,1,0.479,0.651
2009-07-19,2,0.265,0.52
2009-07-19,3,0.102,0.615
2009-07-19,4,0.207,0.536
2009-07-19,5,0.056,0.445
2009-07-19,6,0.17,0.583
2009-07-19,7,0.06,0.48
