date,time,lower,upper
2009-07-14,1,0.667,0.713
2009-07-14,2,0.39,0.596
2009-07-14,3,0.442,0.597
2009-07-14,4,0.516,0.606
2009-07-14,5,0.218,0.457
2009-07-14,6,0.106,0.11
2009-07-14,7,0.17,0.173
2009-07-14,8,0.168,0.211
2009-07-14,9,0.164,0.167
2009-07-14,10,0.164,0.166
2009-07-14,11,0.28,0.664
2009-07-14,12,0.123,0.279
2009-07-14,13,0.102,0.14
2009-07-14,14,0.129,0.182
2009-07-14,15,0.413,0.441
2009-07-14,16,0.434,0.436
2009-07-14,17,0.401,3.13
2009-07-14,18,0.304,0.315
2009-07-14,19,0.331,0.377
2009-07-14,20,0.341,0.393
2009-07-14,21,0.404,0.406
2009-07-14,22,0.401,0.402
2009-07-14,23,0.408,0.415
2009-07-14,24,0.365,0.405
2009-07-15,1,0.481,0.755
2009-07-15,2,0.593,0.63
2009-07-15,3,0.243,0.422
2009-07-15,4,0.162,0.235
2009-07-15,5,0.103,0.105
2009-07-15,6,0.103,0.108
2009-07-15,7,0.172,0.181
2009-07-15,8,0.116,0.163
2009-07-15,9,0.288,0.705
2009-07-15,10,0.194,0.207
2009-07-15,11,0.169,0.191
2009-07-15,12,0.127,0.21
2009-07-15,13,0.104,0.117
2009-07-15,14,0.12,0.216
2009-07-15,15,0.23,0.238
2009-07-15,16,0.162,0.207
2009-07-15,17,0.209,0.268
2009-07-15,18,0.34,0.446
2009-07-15,19,0.424,0.459
2009-07-15,20,0.319,0.425
2009-07-15,21,0.466,0.466
2009-07-15,22,0.466,0.568
2009-07-15,23,0.514,0.515
2009-07-15,24,0.481,0.603
2009-07-16,1,0.743,0.75
2009-07-16,2,0.739,0.893
2009-07-16,3,0.382,0.653
2009-07-16,4,0.105,0.193
2009-07-16,5,0.104,0.104
2009-07-16,6,0.105,0.183
2009-07-16,7,0.161,0.172
2009-07-16,8,0.114,0.173
2009-07-16,9,0.164,0.165
2009-07-16,10,0.14,0.213
2009-07-16,11,0.361,0.568
2009-07-16,12,0.439,0.483
2009-07-16,13,0.378,0.67
2009-07-16,14,0.639,0.884
2009-07-16,15,0.458,0.539
2009-07-16,16,0.387,0.491
2009-07-16,17,0.538,0.572
2009-07-16,18,0.315,2.17
2009-07-16,19,0.184,0.194
2009-07-16,20,0.243,0.431
2009-07-16,21,0.309,0.324
2009-07-16,22,0.365,0.376
2009-07-16,23,0.242,0.301
2009-07-16,24,0.243,0.244
2009-07-17,1,0.624,0.903
2009-07-17,2,1.152,1.197
2009-07-17,3,0.963,1.134
2009-07-17,4,0.151,0.202
2009-07-17,5,0.146,0.182
2009-07-17,6,0.17,0.184
2009-07-17,7,0.102,0.135
2009-07-17,8,0.163,0.166
2009-07-17,9,0.196,0.203
2009-07-17,10,0.171,0.212
2009-07-17,11,0.146,0.255
2009-07-17,12,0.246,0.247
2009-07-17,13,0.243,0.417
2009-07-17,14,0.516,0.846
2009-07-17,15,1.042,1.306
2009-07-17,16,0.495,0.521
2009-07-17,17,0.643,1.592
2009-07-17,18,0.677,0.77
2009-07-17,19,1.407,2.573
2009-07-17,20,0.218,0.335
2009-07-17,21,0.157,5.937
2009-07-17,22,0.669,0.813
2009-07-17,23,0.576,0.949
2009-07-17,24,2.893,5.126
2009-07-18,1,0.341,0.39
2009-07-18,2,0.206,0.294
2009-07-18,3,0.112,0.138
2009-07-18,4,0.163,0.182
2009-07-18,5,0.23,0.24
2009-07-18,6,0.175,0.209
2009-07-18,7,0.106,0.106
2009-07-18,8,0.104,0.105
2009-07-18,9,0.175,0.286
2009-07-18,10,0.234,0.363
2009-07-18,11,0.268,1.427
2009-07-18,12,0.413,0.736
2009-07-18,13,1.667,3.613
2009-07-18,14,0.736,1.49
2009-07-18,15,0.733,1.019
2009-07-18,16,0.49,0.691
2009-07-18,17,0.636,2.513
2009-07-18,18,0.432,0.548
2009-07-18,19,0.271,1.01
2009-07-18,20,0.235,0.275
2009-07-18,21,0.237,0.25
2009-07-18,22,0.178,0.233
2009-07-18,23,0.129,0.166
2009-07-18,24,0.474,0.62
2009-07-19,1,0.772,0.786
2009-07-19,2,0.445,0.745
2009-07-19,3,0.272,0.273
2009-07-19,4,0.321,0.404
2009-07-19,5,0.252,0.437
2009-07-19,6,0.154,0.232
2009-07-19,7,0.111,0.143
2009-07-19,8,0.108,0.205
2009-07-19,9,0.238,0.298
2009-07-19,10,0.726,1.963
2009-07-19,11,0.659,4.297
2009-07-19,12,0.796,1.958
2009-07-19,13,0.528,2.226
2009-07-19,14,0.426,0.563
2009-07-19,15,0.57,0.584
2009-07-19,16,0.504,0.73
2009-07-19,17,0.242,0.253
2009-07-19,18,0.225,0.245
2009-07-19,19,0.25,2.236
2009-07-19,20,1.297,2.048
2009-07-19,21,0.502,0.987
2009-07-19,22,0.484,0.62
2009-07-19,23,0.454,0.623
2009-07-19,24,0.621,2.186
2009-07-20,1,0.36,0.39
2009-07-20,2,0.335,0.336
2009-07-20,3,0.18,0.302
2009-07-20,4,0.3,0.326
2009-07-20,5,0.126,0.234
2009-07-20,6,0.108,0.108
2009-07-20,7,0.107,0.109
2009-07-20,8,0.817,2.412
2009-07-20,9,0.294,0.448
2009-07-20,10,0.181,0.552
2009-07-20,11,0.1,0.124
2009-07-20,12,0.176,0.825
2009-07-20,13,0.178,0.65
2009-07-20,14,0.233,1.022
2009-07-20,15,0.217,0.577
2009-07-20,16,0.395,0.713
2009-07-20,17,1.662,2.413
2009-07-20,18,3.395,5.01
2009-07-20,19,0.425,0.478
2009-07-20,20,0.575,1.691
2009-07-20,21,0.922,1.402
2009-07-20,22,1.212,1.784
2009-07-20,23,0.843,0.934
2009-07-20,24,0.474,0.843
2009-07-21,1,0.361,0.39
2009-07-21,2,0.167,0.209
2009-07-21,3,0.137,0.181
2009-07-21,4,0.172,0.218
2009-07-21,5,0.102,0.12
2009-07-21,6,0.102,0.102
2009-07-21,7,0.109,0.179
2009-07-21,8,0.644,0.887
2009-07-21,9,0.309,0.444
2009-07-21,10,0.521,0.559
2009-07-21,11,0.132,0.351
2009-07-21,12,0.487,1.197
2009-07-21,13,0.558,0.881
2009-07-21,14,0.258,0.645
2009-07-21,15,0.265,4.128
2009-07-21,16,0.661,2.855
2009-07-21,17,0.553,1.681
2009-07-21,18,0.863,3.205
2009-07-21,19,1.058,1.072
2009-07-21,20,0.942,1.208
2009-07-21,21,0.558,0.731
2009-07-21,22,1.679,2.138
2009-07-21,23,1.04,3.387
2009-07-21,24,0.79,0.903
2009-07-22,1,0.343,0.821
2009-07-22,2,0.252,0.256
2009-07-22,3,0.179,0.291
2009-07-22,4,0.236,0.239
2009-07-22,5,0.16,0.199
2009-07-22,6,0.105,0.106
2009-07-22,7,0.105,0.176
2009-07-22,8,0.611,0.851
2009-07-22,9,0.249,0.585
2009-07-22,10,0.196,0.381
2009-07-22,11,0.233,0.489
2009-07-22,12,0.235,1.314
2009-07-22,13,0.637,2.946
2009-07-22,14,0.38,0.414
2009-07-22,15,0.347,0.409
2009-07-22,16,0.546,0.546
2009-07-22,17,0.541,1.837
2009-07-22,18,1.778,2.629
2009-07-22,19,1.083,1.132
2009-07-22,20,0.64,1.689
2009-07-22,21,1.423,2.05
2009-07-22,22,1.879,8.316
2009-07-22,23,0.745,1.123
2009-07-22,24,0.469,0.642
2009-07-23,1,0.184,0.304
2009-07-23,2,0.112,0.187
2009-07-23,3,0.184,0.187
2009-07-23,4,0.173,0.177
2009-07-23,5,0.137,0.161
2009-07-23,6,0.105,0.164
2009-07-23,7,0.105,0.15
2009-07-23,8,1.16,1.165
2009-07-23,9,0.434,0.727
2009-07-23,10,0.426,0.549
2009-07-23,11,0.322,0.427
2009-07-23,12,0.555,0.583
2009-07-23,13,0.576,0.624
2009-07-23,14,0.606,1.097
2009-07-23,15,0.682,0.991
