date,time,lower,upper
2009-07-14,1,0.141,0.187
2009-07-14,2,0.113,0.113
2009-07-14,3,0.113,0.168
2009-07-14,4,0.115,0.16
2009-07-14,5,0.113,0.114
2009-07-14,6,0.136,0.19
2009-07-14,7,0.113,0.123
2009-07-14,8,0.127,0.198
2009-07-14,9,0.109,0.12
2009-07-14,10,0.108,1.105
2009-07-14,11,0.461,0.751
2009-07-14,12,3.033,3.387
2009-07-14,13,1.097,1.891
2009-07-14,14,0.357,0.567
2009-07-14,15,0.427,0.571
2009-07-14,16,0.785,1.366
2009-07-14,17,0.118,0.257
2009-07-14,18,0.142,0.2
2009-07-14,19,0.31,0.929
2009-07-14,20,0.324,0.364
2009-07-14,21,0.287,0.289
2009-07-14,22,0.286,0.487
2009-07-14,23,0.654,0.659
2009-07-14,24,0.726,0.968
2009-07-15,1,0.142,0.69
2009-07-15,2,0.116,0.117
2009-07-15,3,0.164,0.168
2009-07-15,4,0.114,0.114
2009-07-15,5,0.114,0.199
2009-07-15,6,0.114,0.131
2009-07-15,7,0.113,0.139
2009-07-15,8,0.113,0.203
2009-07-15,9,0.11,0.111
2009-07-15,10,0.171,0.664
2009-07-15,11,0.118,0.243
2009-07-15,12,0.871,1.54
2009-07-15,13,0.238,0.948
2009-07-15,14,0.147,0.232
2009-07-15,15,0.116,0.186
2009-07-15,16,0.116,0.117
2009-07-15,17,0.163,0.177
2009-07-15,18,0.29,0.558
2009-07-15,19,0.402,0.749
2009-07-15,20,0.287,0.3
2009-07-15,21,0.287,0.896
2009-07-15,22,0.344,0.452
2009-07-15,23,0.569,0.623
2009-07-15,24,0.129,0.548
2009-07-16,1,0.117,0.118
2009-07-16,2,0.169,0.173
2009-07-16,3,0.118,0.118
2009-07-16,4,0.123,0.204
2009-07-16,5,0.119,0.133
2009-07-16,6,0.118,0.157
2009-07-16,7,0.116,0.18
2009-07-16,8,0.114,0.115
2009-07-16,9,0.143,0.178
2009-07-16,10,0.111,0.112
2009-07-16,11,1.215,1.267
2009-07-16,12,0.342,0.945
2009-07-16,13,0.174,0.249
2009-07-16,14,0.118,0.176
2009-07-16,15,0.118,0.122
2009-07-16,16,0.209,0.507
2009-07-16,17,0.122,0.134
2009-07-16,18,0.427,0.794
2009-07-16,19,0.289,0.333
2009-07-16,20,0.289,0.339
2009-07-16,21,0.373,0.377
2009-07-16,22,0.29,0.592
2009-07-16,23,0.881,1.001
