date,time,lower,upper
2009-07-14,1,0.343,0.501
2009-07-14,2,0.385,0.406
2009-07-14,3,0.414,0.509
2009-07-14,4,0.394,0.425
2009-07-14,5,0.352,0.386
2009-07-14,6,0.422,0.468
2009-07-14,7,0.364,0.416
2009-07-14,8,0.354,0.383
2009-07-14,9,0.476,0.803
2009-07-14,10,0.726,1.501
2009-07-14,11,0.361,0.4
2009-07-14,12,0.181,0.293
2009-07-14,13,0.2,0.206
2009-07-14,14,0.587,0.823
2009-07-14,15,0.236,0.26
2009-07-14,16,0.19,0.218
2009-07-14,17,0.269,1.849
2009-07-14,18,1.046,2.108
2009-07-14,19,1.145,2.564
2009-07-14,20,0.293,0.345
2009-07-14,21,0.61,0.692
2009-07-14,22,0.426,0.493
2009-07-14,23,0.497,0.625
2009-07-14,24,0.524,0.615
2009-07-15,1,0.48,0.492
2009-07-15,2,0.275,0.393
2009-07-15,3,0.323,0.347
2009-07-15,4,0.397,0.408
2009-07-15,5,0.285,0.341
2009-07-15,6,0.381,0.414
2009-07-15,7,0.331,0.402
2009-07-15,8,0.294,0.322
2009-07-15,9,0.297,0.576
2009-07-15,10,0.253,0.566
2009-07-15,11,0.258,0.404
2009-07-15,12,0.207,0.321
2009-07-15,13,0.199,0.44
2009-07-15,14,0.353,0.693
2009-07-15,15,0.6,0.874
2009-07-15,16,0.672,0.794
2009-07-15,17,1.828,2.122
2009-07-15,18,0.934,5.613
2009-07-15,19,1.012,1.665
2009-07-15,20,0.413,1.796
2009-07-15,21,0.301,0.386
2009-07-15,22,0.311,0.502
2009-07-15,23,0.682,1.118
2009-07-15,24,0.7,0.834
2009-07-16,1,0.208,0.307
2009-07-16,2,0.189,0.265
2009-07-16,3,0.343,0.355
2009-07-16,4,0.291,0.35
2009-07-16,5,0.283,0.4
2009-07-16,6,0.369,0.402
2009-07-16,7,0.275,0.341
2009-07-16,8,0.272,0.411
2009-07-16,9,0.388,0.433
2009-07-16,10,0.173,0.297
2009-07-16,11,1.053,3.94
2009-07-16,12,0.179,2.346
2009-07-16,13,0.465,0.605
2009-07-16,14,0.67,0.784
2009-07-16,15,0.394,0.662
2009-07-16,16,0.372,0.608
2009-07-16,17,0.555,2.669
2009-07-16,18,0.708,3.003
2009-07-16,19,0.429,0.492
2009-07-16,20,0.314,0.404
2009-07-16,21,0.285,0.497
2009-07-16,22,0.905,0.927
2009-07-16,23,0.594,1.145
2009-07-16,24,1.626,1.861
2009-07-17,1,0.563,1.586
2009-07-17,2,0.298,0.373
2009-07-17,3,0.34,0.39
2009-07-17,4,0.296,0.312
2009-07-17,5,0.36,0.361
2009-07-17,6,0.244,0.436
2009-07-17,7,0.279,0.31
2009-07-17,8,0.34,0.367
2009-07-17,9,0.173,0.504
2009-07-17,10,0.186,0.232
2009-07-17,11,0.361,0.593
2009-07-17,12,0.203,0.247
2009-07-17,13,0.146,0.602
2009-07-17,14,0.477,0.96
2009-07-17,15,0.516,0.533
2009-07-17,16,0.254,0.27
2009-07-17,17,0.347,2.039
2009-07-17,18,0.473,0.61
2009-07-17,19,0.536,0.695
2009-07-17,20,1.291,1.845
2009-07-17,21,0.301,1.029
2009-07-17,22,0.288,0.691
2009-07-17,23,0.366,0.551
2009-07-17,24,0.638,0.783
2009-07-18,1,0.472,0.56
2009-07-18,2,0.298,0.334
2009-07-18,3,0.353,0.368
2009-07-18,4,0.271,0.377
2009-07-18,5,0.279,0.324
2009-07-18,6,0.345,0.388
2009-07-18,7,0.295,0.345
2009-07-18,8,0.248,0.306
2009-07-18,9,0.248,0.408
2009-07-18,10,0.338,0.354
2009-07-18,11,0.272,1.381
2009-07-18,12,0.659,3.382
2009-07-18,13,0.482,0.607
2009-07-18,14,0.261,0.285
2009-07-18,15,0.276,0.726
2009-07-18,16,0.415,1.243
2009-07-18,17,0.373,0.628
2009-07-18,18,1.539,2.236
2009-07-18,19,0.418,0.736
2009-07-18,20,0.241,1.956
2009-07-18,21,0.197,0.509
2009-07-18,22,0.525,0.703
2009-07-18,23,0.613,0.652
2009-07-18,24,0.544,0.691
2009-07-19,1,0.468,0.604
2009-07-19,2,0.346,0.46
2009-07-19,3,0.279,0.301
2009-07-19,4,0.312,0.313
2009-07-19,5,0.315,0.421
2009-07-19,6,0.28,0.334
2009-07-19,7,0.279,0.367
2009-07-19,8,0.345,0.374
2009-07-19,9,0.265,0.583
2009-07-19,10,0.275,0.493
2009-07-19,11,1.975,2.776
2009-07-19,12,0.234,1.374
2009-07-19,13,0.63,0.64
2009-07-19,14,0.948,1.668
2009-07-19,15,0.352,0.427
2009-07-19,16,0.24,0.286
2009-07-19,17,0.557,1.832
2009-07-19,18,1.166,1.496
2009-07-19,19,0.187,0.983
2009-07-19,20,0.227,0.287
2009-07-19,21,0.219,0.266
2009-07-19,22,0.272,0.409
2009-07-19,23,0.378,1.113
