date,time,lower,upper
2009-07-14,1,0.215,0.85
2009-07-14,2,0.201,0.26
2009-07-14,3,0.271,0.276
2009-07-14,4,0.184,0.221
2009-07-14,5,0.197,0.316
2009-07-14,6,0.26,0.263
2009-07-14,7,0.161,0.179
2009-07-14,8,0.175,0.255
2009-07-14,9,1.086,1.94
2009-07-14,10,0.572,1.054
2009-07-14,11,1.091,1.165
2009-07-14,12,0.711,1.468
2009-07-14,13,0.394,0.516
2009-07-14,14,0.198,0.2
2009-07-14,15,0.174,0.216
2009-07-14,16,0.284,0.343
2009-07-14,17,1.406,3.149
2009-07-14,18,0.109,0.965
2009-07-14,19,0.117,0.186
2009-07-14,20,0.157,0.392
2009-07-14,21,0.898,1.714
2009-07-14,22,0.974,1.316
2009-07-14,23,0.629,0.744
2009-07-14,24,0.891,1.059
2009-07-15,1,0.876,0.997
2009-07-15,2,0.291,0.768
2009-07-15,3,0.21,0.282
2009-07-15,4,0.211,0.296
2009-07-15,5,2.119,2.934
2009-07-15,6,0.246,0.798
2009-07-15,7,0.196,0.236
2009-07-15,8,0.139,0.25
2009-07-15,9,0.916,1.13
2009-07-15,10,0.563,0.946
2009-07-15,11,1.453,1.83
2009-07-15,12,0.573,1.373
2009-07-15,13,0.928,1.31
2009-07-15,14,0.26,0.428
2009-07-15,15,0.175,0.185
2009-07-15,16,0.189,0.369
2009-07-15,17,0.222,1.123
2009-07-15,18,0.615,1.437
2009-07-15,19,0.162,0.317
2009-07-15,20,0.155,0.163
2009-07-15,21,0.883,1.06
2009-07-15,22,0.589,0.64
2009-07-15,23,0.495,0.685
2009-07-15,24,0.611,1.368
2009-07-16,1,0.742,1.352
2009-07-16,2,0.222,0.272
2009-07-16,3,0.214,0.251
2009-07-16,4,0.222,0.259
2009-07-16,5,0.227,0.237
2009-07-16,6,0.213,0.256
2009-07-16,7,0.203,0.3
2009-07-16,8,0.27,0.455
2009-07-16,9,0.233,0.54
2009-07-16,10,0.363,0.497
2009-07-16,11,0.348,0.406
2009-07-16,12,0.358,1.476
2009-07-16,13,0.131,0.439
2009-07-16,14,0.118,1.035
2009-07-16,15,0.123,0.221
2009-07-16,16,0.145,0.706
2009-07-16,17,1.081,1.385
2009-07-16,18,0.343,0.748
2009-07-16,19,0.146,0.846
2009-07-16,20,0.164,0.185
2009-07-16,21,0.753,1.38
2009-07-16,22,0.537,0.912
2009-07-16,23,0.371,0.373
2009-07-16,24,0.689,0.902
2009-07-17,1,0.284,0.58
2009-07-17,2,0.209,0.298
