date,time,lower,upper
2009-07-14,1,0.242,0.245
2009-07-14,2,0.241,0.241
2009-07-14,3,0.24,0.241
2009-07-14,4,0.241,0.242
2009-07-14,5,0.24,0.24
2009-07-14,6,0.163,0.236
2009-07-14,7,0.242,0.674
2009-07-14,8,0.107,0.183
2009-07-14,9,0.102,1.224
2009-07-14,10,0.402,0.461
2009-07-14,11,0.194,0.228
2009-07-14,12,0.283,0.534
2009-07-14,13,0.434,0.562
2009-07-14,14,0.259,1.208
2009-07-14,15,0.177,0.209
2009-07-14,16,0.164,0.413
2009-07-14,17,0.224,0.825
2009-07-14,18,0.13,0.218
2009-07-14,19,0.357,0.948
2009-07-14,20,1.863,3.393
2009-07-14,21,0.303,0.431
2009-07-14,22,0.291,1.872
2009-07-14,23,0.395,0.71
2009-07-14,24,0.497,0.502
2009-07-15,1,0.299,0.462
2009-07-15,2,0.187,0.219
2009-07-15,3,0.251,0.253
2009-07-15,4,0.243,0.248
2009-07-15,5,0.164,0.236
2009-07-15,6,0.189,0.247
2009-07-15,7,0.167,0.525
2009-07-15,8,0.166,0.168
2009-07-15,9,0.096,0.826
2009-07-15,10,0.378,0.421
2009-07-15,11,0.161,0.44
2009-07-15,12,0.203,0.211
2009-07-15,13,0.122,0.223
2009-07-15,14,0.565,1.26
2009-07-15,15,0.219,0.404
2009-07-15,16,0.171,0.256
2009-07-15,17,0.196,0.205
2009-07-15,18,0.586,0.678
2009-07-15,19,0.487,1.995
2009-07-15,20,2.347,3.281
2009-07-15,21,0.287,0.533
2009-07-15,22,0.259,0.288
2009-07-15,23,0.242,0.272
2009-07-15,24,0.256,0.359
2009-07-16,1,0.104,0.229
2009-07-16,2,0.108,0.156
2009-07-16,3,0.114,0.152
2009-07-16,4,0.089,0.158
2009-07-16,5,0.1,0.152
2009-07-16,6,0.103,0.155
2009-07-16,7,0.281,0.518
2009-07-16,8,0.047,0.138
2009-07-16,9,0.056,0.13
2009-07-16,10,0.11,0.134
2009-07-16,11,0.148,0.393
2009-07-16,12,0.263,0.394
2009-07-16,13,0.108,0.129
2009-07-16,14,0.064,0.136
2009-07-16,15,0.133,0.428
2009-07-16,16,0.132,0.133
2009-07-16,17,0.07,0.108
2009-07-16,18,0.135,0.139
2009-07-16,19,0.907,1.008
2009-07-16,20,0.22,2.884
2009-07-16,21,0.163,0.445
2009-07-16,22,0.275,0.324
2009-07-16,23,0.354,0.394
2009-07-16,24,0.344,0.36
2009-07-17,1,0.157,0.721
2009-07-17,2,0.259,0.274
2009-07-17,3,0.18,0.253
2009-07-17,4,0.175,0.239
2009-07-17,5,0.167,0.17
2009-07-17,6,0.086,0.167
2009-07-17,7,0.14,0.517
2009-07-17,8,0.056,0.136
2009-07-17,9,0.122,0.139
2009-07-17,10,0.102,0.135
2009-07-17,11,0.145,0.335
2009-07-17,12,0.29,3.044
2009-07-17,13,3.105,4.13
2009-07-17,14,0.25,0.354
2009-07-17,15,0.24,0.255
2009-07-17,16,0.203,0.212
2009-07-17,17,0.434,3.995
2009-07-17,18,3.132,3.524
2009-07-17,19,0.668,1.535
2009-07-17,20,0.322,1.833
