date,time,lower,upper
2009-07-14,1,0.421,1.345
2009-07-14,2,0.059,0.114
2009-07-14,3,0.067,0.094
2009-07-14,4,0.076,0.082
2009-07-14,5,0.052,0.1
2009-07-14,6,0.124,1.753
2009-07-14,7,1.376,3.096
2009-07-14,8,0.115,1.064
2009-07-14,9,2.571,3.96
2009-07-14,10,2.223,2.629
2009-07-14,11,0.116,0.211
2009-07-14,12,0.052,0.123
2009-07-14,13,0.052,1.387
2009-07-14,14,0.08,1.995
2009-07-14,15,0.11,0.618
2009-07-14,16,0.086,0.326
2009-07-14,17,0.244,0.391
2009-07-14,18,0.44,1.548
2009-07-14,19,2.433,3.676
2009-07-14,20,0.354,1.227
2009-07-14,21,0.7,0.886
2009-07-14,22,0.292,1.309
2009-07-14,23,0.288,0.34
2009-07-14,24,0.362,0.469
2009-07-15,1,0.207,0.29
2009-07-15,2,0.207,0.363
2009-07-15,3,2.187,3.265
2009-07-15,4,0.062,0.104
2009-07-15,5,0.049,0.159
2009-07-15,6,0.128,1.065
2009-07-15,7,0.049,2.347
2009-07-15,8,0.048,0.12
2009-07-15,9,0.062,0.103
2009-07-15,10,0.138,0.41
2009-07-15,11,0.12,0.121
2009-07-15,12,0.146,0.162
2009-07-15,13,0.159,1.168
2009-07-15,14,0.117,3.55
2009-07-15,15,0.152,0.333
2009-07-15,16,3.094,3.108
2009-07-15,17,0.381,0.891
2009-07-15,18,1.062,2.889
2009-07-15,19,2.314,4.315
2009-07-15,20,0.222,0.402
2009-07-15,21,0.276,0.283
2009-07-15,22,0.298,0.299
2009-07-15,23,0.413,0.688
2009-07-15,24,0.421,0.473
2009-07-16,1,0.106,0.333
2009-07-16,2,0.07,0.102
2009-07-16,3,0.063,0.111
2009-07-16,4,0.061,0.108
2009-07-16,5,0.064,0.107
2009-07-16,6,0.068,0.097
2009-07-16,7,1.326,3.04
2009-07-16,8,0.087,1.774
2009-07-16,9,0.061,0.101
2009-07-16,10,0.07,0.378
2009-07-16,11,3.551,5.862
