date,time,lower,upper
2009-07-14,1,1.275,1.668
2009-07-14,2,2.409,4.288
2009-07-14,3,0.262,0.361
2009-07-14,4,0.17,0.184
2009-07-14,5,0.088,0.138
2009-07-14,6,0.087,0.119
2009-07-14,7,0.162,0.168
2009-07-14,8,0.161,0.161
2009-07-14,9,0.415,0.601
2009-07-14,10,0.111,0.291
2009-07-14,11,0.14,0.206
2009-07-14,12,0.427,0.429
2009-07-14,13,0.132,0.49
2009-07-14,14,0.646,1.331
2009-07-14,15,0.212,0.821
2009-07-14,16,1.962,2.363
2009-07-14,17,2.358,2.954
2009-07-14,18,2.67,3.84
2009-07-14,19,1.079,1.11
2009-07-14,20,1.151,2.705
2009-07-14,21,1.129,1.142
2009-07-14,22,2.71,2.917
2009-07-14,23,1.273,3.115
2009-07-14,24,1.173,1.176
2009-07-15,1,1.319,1.484
2009-07-15,2,1.148,1.334
2009-07-15,3,1.09,1.093
2009-07-15,4,1.034,1.046
2009-07-15,5,0.986,1.034
2009-07-15,6,0.121,0.226
2009-07-15,7,0.114,0.118
2009-07-15,8,0.109,0.113
2009-07-15,9,0.039,0.039
2009-07-15,10,0.039,0.039
2009-07-15,11,0.117,0.122
2009-07-15,12,0.561,2.198
2009-07-15,13,1.302,1.98
2009-07-15,14,0.156,0.162
2009-07-15,15,1.155,1.465
2009-07-15,16,0.837,0.92
2009-07-15,17,0.732,3.179
2009-07-15,18,3.236,6.496
2009-07-15,19,0.581,1.298
2009-07-15,20,0.751,0.953
2009-07-15,21,1.111,2.162
2009-07-15,22,1.132,2.584
2009-07-15,23,0.29,1.063
2009-07-15,24,0.173,0.3
2009-07-16,1,0.422,0.828
2009-07-16,2,0.843,1.236
2009-07-16,3,0.642,0.994
2009-07-16,4,0.168,0.17
2009-07-16,5,0.087,0.153
2009-07-16,6,0.087,0.091
2009-07-16,7,0.165,0.174
2009-07-16,8,0.087,0.144
2009-07-16,9,0.086,0.119
2009-07-16,10,0.506,0.688
2009-07-16,11,0.155,0.605
2009-07-16,12,0.112,0.203
2009-07-16,13,0.32,0.478
2009-07-16,14,0.316,0.663
2009-07-16,15,0.532,1.465
2009-07-16,16,0.222,0.49
2009-07-16,17,0.376,0.509
2009-07-16,18,0.292,0.292
2009-07-16,19,0.07,0.283
2009-07-16,20,0.13,1.186
2009-07-16,21,0.79,2.124
2009-07-16,22,0.873,3.367
2009-07-16,23,2.841,2.997
2009-07-16,24,1.13,1.175
2009-07-17,1,0.84,1.094
2009-07-17,2,1.254,1.263
2009-07-17,3,0.867,1.174
2009-07-17,4,0.162,0.173
2009-07-17,5,0.148,0.152
2009-07-17,6,0.143,0.145
2009-07-17,7,0.141,0.165
2009-07-17,8,0.201,0.628
2009-07-17,9,0.359,0.567
2009-07-17,10,0.316,1.568
2009-07-17,11,1.568,1.613
2009-07-17,12,0.117,0.24
2009-07-17,13,0.113,1.364
2009-07-17,14,0.594,1.832
2009-07-17,15,0.252,0.297
2009-07-17,16,0.165,3.903
2009-07-17,17,0.547,2.676
2009-07-17,18,0.889,1.057
2009-07-17,19,0.767,0.897
2009-07-17,20,0.435,0.846
2009-07-17,21,0.154,0.155
2009-07-17,22,0.151,0.328
2009-07-17,23,0.471,0.731
2009-07-17,24,0.972,1.05
2009-07-18,1,1.049,1.075
2009-07-18,2,1.115,1.131
2009-07-18,3,0.432,1.789
2009-07-18,4,0.069,0.171
2009-07-18,5,0.069,0.114
2009-07-18,6,0.089,0.147
2009-07-18,7,0.066,0.091
2009-07-18,8,0.148,1.233
2009-07-18,9,0.282,1.142
2009-07-18,10,0.07,0.07
2009-07-18,11,0.088,0.154
2009-07-18,12,0.144,0.146
2009-07-18,13,0.143,1.818
2009-07-18,14,0.405,0.54
2009-07-18,15,0.408,0.413
2009-07-18,16,0.85,0.973
2009-07-18,17,0.955,0.967
2009-07-18,18,1.064,1.088
2009-07-18,19,1.23,2.336
2009-07-18,20,0.869,1.147
2009-07-18,21,1.149,1.828
2009-07-18,22,0.946,1.011
2009-07-18,23,0.824,0.929
2009-07-18,24,0.884,0.884
2009-07-19,1,0.865,0.91
2009-07-19,2,0.79,0.809
2009-07-19,3,0.748,0.864
2009-07-19,4,0.346,0.465
2009-07-19,5,0.291,0.354
2009-07-19,6,0.214,0.319
2009-07-19,7,0.132,0.143
2009-07-19,8,0.143,0.214
2009-07-19,9,0.126,0.19
2009-07-19,10,0.099,0.143
2009-07-19,11,0.139,0.151
2009-07-19,12,0.239,0.341
2009-07-19,13,0.257,0.283
2009-07-19,14,0.478,1.281
2009-07-19,15,0.352,0.42
2009-07-19,16,0.199,0.208
2009-07-19,17,1.425,2.264
2009-07-19,18,0.444,0.465
2009-07-19,19,0.444,0.473
2009-07-19,20,0.375,0.444
2009-07-19,21,0.342,0.369
2009-07-19,22,0.722,0.851
2009-07-19,23,1.015,2.761
2009-07-19,24,2.751,3.061
2009-07-20,1,1.571,3.907
2009-07-20,2,1.106,1.263
2009-07-20,3,1.086,1.119
2009-07-20,4,1.133,1.141
2009-07-20,5,1.152,1.154
2009-07-20,6,0.097,0.651
2009-07-20,7,0.029,0.031
2009-07-20,8,0.029,0.071
2009-07-20,9,0.106,0.112
2009-07-20,10,0.093,0.103
2009-07-20,11,0.029,1.669
2009-07-20,12,3.374,6.786
2009-07-20,13,0.287,1.132
2009-07-20,14,0.199,0.619
2009-07-20,15,0.175,1.704
2009-07-20,16,2.514,2.903
2009-07-20,17,0.403,0.464
2009-07-20,18,0.391,0.569
2009-07-20,19,0.578,1.122
2009-07-20,20,2.202,2.255
2009-07-20,21,1.744,1.96
2009-07-20,22,1.088,1.744
2009-07-20,23,1.512,3.179
2009-07-20,24,2.664,3.284
2009-07-21,1,1.149,1.221
2009-07-21,2,1.2,1.244
2009-07-21,3,1.023,1.068
2009-07-21,4,0.331,0.917
2009-07-21,5,0.131,0.135
2009-07-21,6,0.09,0.129
2009-07-21,7,0.487,1.227
2009-07-21,8,0.462,0.921
2009-07-21,9,0.092,0.104
2009-07-21,10,0.028,0.028
2009-07-21,11,0.028,0.107
2009-07-21,12,0.102,0.105
2009-07-21,13,0.273,5.061
2009-07-21,14,0.045,0.358
2009-07-21,15,0.028,0.028
2009-07-21,16,0.028,0.115
2009-07-21,17,0.102,0.104
2009-07-21,18,0.1,0.101
2009-07-21,19,0.028,0.036
2009-07-21,20,0.078,0.099
2009-07-21,21,0.105,0.129
2009-07-21,22,0.101,0.103
2009-07-21,23,0.082,1.051
2009-07-21,24,0.776,0.824
2009-07-22,1,0.779,1.017
2009-07-22,2,1.074,1.144
2009-07-22,3,1.057,1.062
2009-07-22,4,0.134,0.435
2009-07-22,5,0.129,0.131
2009-07-22,6,0.052,0.074
2009-07-22,7,0.029,0.045
2009-07-22,8,0.104,0.113
2009-07-22,9,0.103,0.307
2009-07-22,10,0.707,2.074
2009-07-22,11,0.278,0.464
2009-07-22,12,0.325,0.564
2009-07-22,13,0.748,0.952
2009-07-22,14,0.864,1.243
2009-07-22,15,1.267,1.328
2009-07-22,16,2.539,2.748
2009-07-22,17,3.074,3.212
2009-07-22,18,1.497,1.618
2009-07-22,19,0.803,1.08
2009-07-22,20,1.927,6.146
2009-07-22,21,0.781,1.681
2009-07-22,22,1.71,2.364
2009-07-22,23,1.035,2.335
2009-07-22,24,0.076,0.147
2009-07-23,1,0.139,0.14
2009-07-23,2,0.524,0.615
2009-07-23,3,0.394,0.436
2009-07-23,4,0.392,0.669
2009-07-23,5,0.434,0.724
2009-07-23,6,0.132,0.133
2009-07-23,7,0.057,0.12
2009-07-23,8,0.054,0.057
2009-07-23,9,0.105,0.133
2009-07-23,10,0.105,0.128
2009-07-23,11,0.029,0.054
