date,time,lower,upper
2009-07-14,1,0.11,0.169
2009-07-14,2,0.094,0.138
2009-07-14,3,0.128,0.15
2009-07-14,4,0.094,0.155
2009-07-14,5,0.094,0.113
2009-07-14,6,0.089,0.157
2009-07-14,7,0.063,0.137
2009-07-14,8,0.07,1.021
2009-07-14,9,0.376,1.328
2009-07-14,10,0.191,0.808
2009-07-14,11,0.663,0.878
2009-07-14,12,0.208,0.383
2009-07-14,13,0.278,0.642
2009-07-14,14,0.672,1.258
2009-07-14,15,0.224,0.693
2009-07-14,16,0.356,0.443
2009-07-14,17,0.215,0.971
2009-07-14,18,0.397,1.028
2009-07-14,19,0.406,0.769
2009-07-14,20,0.255,0.376
2009-07-14,21,0.359,0.965
2009-07-14,22,0.337,0.345
2009-07-14,23,0.438,0.799
2009-07-14,24,0.718,0.769
2009-07-15,1,0.097,0.128
2009-07-15,2,0.107,0.234
2009-07-15,3,0.126,0.177
2009-07-15,4,0.098,0.105
2009-07-15,5,0.106,0.179
2009-07-15,6,0.085,0.142
2009-07-15,7,0.057,0.09
2009-07-15,8,0.111,0.796
2009-07-15,9,0.178,1.273
2009-07-15,10,1.555,1.611
2009-07-15,11,0.41,1.49
2009-07-15,12,0.78,2.544
2009-07-15,13,0.723,1.428
2009-07-15,14,1.06,2.067
2009-07-15,15,0.148,0.518
2009-07-15,16,0.064,0.132
2009-07-15,17,1.079,3.77
2009-07-15,18,2.092,2.337
2009-07-15,19,1.28,1.61
2009-07-15,20,1.161,1.454
2009-07-15,21,0.363,0.668
2009-07-15,22,0.227,0.431
2009-07-15,23,0.544,1.098
2009-07-15,24,0.209,0.752
2009-07-16,1,0.1,0.375
2009-07-16,2,0.125,0.182
2009-07-16,3,0.094,0.177
2009-07-16,4,0.095,0.131
2009-07-16,5,0.133,0.165
2009-07-16,6,0.09,0.143
2009-07-16,7,0.061,0.096
2009-07-16,8,0.129,0.817
2009-07-16,9,0.968,1.126
2009-07-16,10,0.074,0.435
2009-07-16,11,1.619,1.704
2009-07-16,12,0.15,1.667
2009-07-16,13,0.671,1.475
2009-07-16,14,0.758,0.782
2009-07-16,15,0.693,0.778
2009-07-16,16,0.297,0.89
2009-07-16,17,1.001,1.7
2009-07-16,18,0.976,1.075
2009-07-16,19,0.346,1.726
2009-07-16,20,0.529,0.557
2009-07-16,21,0.403,0.674
2009-07-16,22,0.294,0.333
2009-07-16,23,0.464,0.538
2009-07-16,24,0.1,0.449
2009-07-17,1,0.156,0.348
2009-07-17,2,0.1,0.156
2009-07-17,3,0.107,0.162
2009-07-17,4,0.143,0.155
2009-07-17,5,0.097,0.144
2009-07-17,6,0.08,0.138
2009-07-17,7,0.093,0.124
2009-07-17,8,0.062,0.568
2009-07-17,9,0.089,0.931
2009-07-17,10,0.457,0.501
2009-07-17,11,0.275,0.321
2009-07-17,12,0.118,0.284
2009-07-17,13,0.254,0.272
2009-07-17,14,0.907,1.227
2009-07-17,15,0.332,0.478
2009-07-17,16,0.154,0.227
2009-07-17,17,0.103,0.58
2009-07-17,18,0.827,1.755
2009-07-17,19,0.239,1.009
2009-07-17,20,0.074,0.553
2009-07-17,21,0.107,0.14
2009-07-17,22,0.064,0.305
2009-07-17,23,0.154,0.332
2009-07-17,24,0.432,0.497
2009-07-18,1,0.117,0.302
2009-07-18,2,0.101,0.15
2009-07-18,3,0.119,0.182
2009-07-18,4,0.106,0.184
2009-07-18,5,0.124,0.197
2009-07-18,6,0.228,0.322
2009-07-18,7,0.238,0.258
2009-07-18,8,0.063,0.857
2009-07-18,9,0.067,0.137
2009-07-18,10,0.122,0.253
2009-07-18,11,0.28,1.381
2009-07-18,12,0.62,0.897
2009-07-18,13,0.83,0.936
2009-07-18,14,0.554,1.291
2009-07-18,15,0.377,0.443
2009-07-18,16,0.827,1.017
2009-07-18,17,0.976,2.258
2009-07-18,18,0.365,2.575
2009-07-18,19,0.51,0.957
