date,time,lower,upper
2009-07-14,1,0.283,0.807
2009-07-14,2,0.147,0.172
2009-07-14,3,0.121,0.14
2009-07-14,4,0.141,0.18
2009-07-14,5,0.119,0.149
2009-07-14,6,0.136,0.176
2009-07-14,7,0.128,0.134
2009-07-14,8,0.127,0.169
2009-07-14,9,0.139,0.141
2009-07-14,10,0.133,0.393
2009-07-14,11,0.088,0.166
2009-07-14,12,0.136,0.161
2009-07-14,13,0.128,0.498
2009-07-14,14,0.432,0.642
2009-07-14,15,3.282,3.814
2009-07-14,16,3.037,3.049
2009-07-14,17,2.938,3.114
2009-07-14,18,0.545,2.847
2009-07-14,19,0.797,0.813
2009-07-14,20,0.744,0.982
2009-07-14,21,0.525,0.621
2009-07-14,22,0.739,1.179
2009-07-14,23,1.182,2.547
2009-07-14,24,0.824,1.083
2009-07-15,1,0.148,0.365
2009-07-15,2,0.123,0.172
2009-07-15,3,0.145,0.147
2009-07-15,4,0.121,0.161
2009-07-15,5,0.125,0.172
2009-07-15,6,0.134,0.145
2009-07-15,7,0.113,0.166
2009-07-15,8,0.126,0.15
2009-07-15,9,0.118,0.152
2009-07-15,10,0.324,0.485
2009-07-15,11,0.275,0.35
2009-07-15,12,0.158,0.201
2009-07-15,13,0.138,0.143
2009-07-15,14,0.37,0.486
2009-07-15,15,0.21,0.35
2009-07-15,16,0.143,0.202
2009-07-15,17,0.157,0.166
2009-07-15,18,0.337,0.341
2009-07-15,19,0.344,0.7
2009-07-15,20,0.381,0.486
2009-07-15,21,0.859,2.91
2009-07-15,22,2.896,3.018
2009-07-15,23,0.855,1.932
2009-07-15,24,0.77,0.879
2009-07-16,1,0.145,0.346
2009-07-16,2,0.108,0.166
2009-07-16,3,0.116,0.15
2009-07-16,4,0.14,0.147
2009-07-16,5,0.125,0.14
2009-07-16,6,0.142,0.196
2009-07-16,7,0.135,0.191
2009-07-16,8,0.14,0.156
2009-07-16,9,0.157,0.572
2009-07-16,10,0.113,0.136
2009-07-16,11,0.135,0.173
2009-07-16,12,0.111,0.166
2009-07-16,13,0.137,0.516
2009-07-16,14,0.5,0.538
2009-07-16,15,0.225,0.333
2009-07-16,16,0.152,0.161
2009-07-16,17,0.172,0.178
2009-07-16,18,2.056,3.524
2009-07-16,19,0.374,0.442
2009-07-16,20,0.322,0.387
2009-07-16,21,0.34,0.348
2009-07-16,22,0.38,0.567
2009-07-16,23,0.468,0.798
2009-07-16,24,0.903,1.091
2009-07-17,1,0.166,0.457
2009-07-17,2,0.119,0.144
2009-07-17,3,0.14,0.148
2009-07-17,4,0.102,0.174
2009-07-17,5,0.119,0.171
2009-07-17,6,0.132,0.152
2009-07-17,7,0.12,0.123
2009-07-17,8,0.108,0.171
2009-07-17,9,0.159,0.339
2009-07-17,10,0.116,0.159
2009-07-17,11,0.108,0.136
2009-07-17,12,0.109,0.161
2009-07-17,13,0.118,0.363
2009-07-17,14,0.7,1.954
2009-07-17,15,0.336,0.394
2009-07-17,16,0.362,0.461
2009-07-17,17,0.342,0.383
2009-07-17,18,0.341,1.883
2009-07-17,19,0.607,1.064
2009-07-17,20,0.659,1.178
2009-07-17,21,0.587,1.223
2009-07-17,22,0.53,0.599
2009-07-17,23,0.616,0.698
2009-07-17,24,1.086,2.243
2009-07-18,1,0.449,0.881
