date,time,lower,upper
2009-07-14,1,0.186,0.235
2009-07-14,2,0.19,0.191
2009-07-14,3,0.253,0.786
2009-07-14,4,0.243,0.246
2009-07-14,5,0.242,0.242
2009-07-14,6,0.24,0.244
2009-07-14,7,0.203,0.243
2009-07-14,8,0.055,0.165
2009-07-14,9,0.043,0.061
2009-07-14,10,0.008,0.12
2009-07-14,11,0.107,0.151
2009-07-14,12,0.099,0.102
2009-07-14,13,0.087,0.124
2009-07-14,14,0.086,0.123
2009-07-14,15,0.086,0.484
2009-07-14,16,0.085,0.121
2009-07-14,17,0.085,0.086
2009-07-14,18,0.013,0.935
2009-07-14,19,0.062,0.082
2009-07-14,20,0.094,0.144
2009-07-14,21,0.089,0.09
2009-07-14,22,0.086,0.088
2009-07-14,23,0.086,0.086
2009-07-14,24,0.085,0.086
2009-07-15,1,0.217,0.252
2009-07-15,2,0.252,0.252
2009-07-15,3,0.228,0.245
2009-07-15,4,0.186,0.186
2009-07-15,5,0.186,0.186
2009-07-15,6,0.186,0.186
2009-07-15,7,0.142,0.816
2009-07-15,8,0.086,0.086
2009-07-15,9,0.094,0.129
2009-07-15,10,0.129,0.129
2009-07-15,11,0.085,0.098
2009-07-15,12,0.083,0.09
2009-07-15,13,0.083,0.084
2009-07-15,14,0.084,0.084
2009-07-15,15,0.084,0.085
2009-07-15,16,0.085,0.085
2009-07-15,17,0.085,0.085
2009-07-15,18,0.084,0.084
2009-07-15,19,0.085,0.086
2009-07-15,20,0.088,0.088
2009-07-15,21,0.085,0.085
2009-07-15,22,0.084,0.085
2009-07-15,23,0.084,0.085
2009-07-15,24,0.144,0.247
2009-07-16,1,0.176,0.177
2009-07-16,2,0.182,0.183
2009-07-16,3,0.196,0.207
2009-07-16,4,0.193,0.194
2009-07-16,5,0.19,0.191
2009-07-16,6,0.189,0.19
2009-07-16,7,0.132,0.221
2009-07-16,8,0.131,0.132
2009-07-16,9,0.086,0.115
2009-07-16,10,0.128,0.142
2009-07-16,11,0.141,0.142
2009-07-16,12,0.085,0.107
2009-07-16,13,0.084,0.085
2009-07-16,14,0.084,0.125
2009-07-16,15,0.084,0.084
2009-07-16,16,0.084,0.084
2009-07-16,17,0.084,0.084
2009-07-16,18,0.15,0.823
2009-07-16,19,0.121,0.148
2009-07-16,20,0.086,0.086
2009-07-16,21,0.085,0.085
2009-07-16,22,0.084,0.084
2009-07-16,23,0.084,0.085
2009-07-16,24,0.121,0.225
2009-07-17,1,0.158,0.174
2009-07-17,2,0.173,0.175
2009-07-17,3,0.173,0.215
2009-07-17,4,0.193,0.196
2009-07-17,5,0.24,0.244
2009-07-17,6,0.233,0.235
2009-07-17,7,0.233,0.233
2009-07-17,8,0.229,0.232
2009-07-17,9,0.117,0.211
2009-07-17,10,0.085,0.457
2009-07-17,11,0.084,0.084
2009-07-17,12,0.083,0.084
2009-07-17,13,0.083,0.083
2009-07-17,14,0.084,0.084
2009-07-17,15,0.007,0.013
2009-07-17,16,0.007,0.007
2009-07-17,17,0.007,0.106
2009-07-17,18,0.091,0.098
2009-07-17,19,0.089,0.09
2009-07-17,20,0.086,0.087
2009-07-17,21,0.086,0.094
2009-07-17,22,0.139,0.221
2009-07-17,23,0.236,0.237
2009-07-17,24,0.159,0.181
2009-07-18,1,0.108,0.162
2009-07-18,2,0.123,0.222
2009-07-18,3,0.25,0.253
2009-07-18,4,0.247,0.253
2009-07-18,5,0.247,0.251
2009-07-18,6,0.241,0.244
2009-07-18,7,0.236,0.243
2009-07-18,8,0.233,0.233
2009-07-18,9,0.085,0.157
2009-07-18,10,0.126,0.13
2009-07-18,11,0.084,0.084
2009-07-18,12,0.083,0.083
2009-07-18,13,0.083,0.083
2009-07-18,14,0.083,0.083
2009-07-18,15,0.083,0.083
2009-07-18,16,0.083,0.083
2009-07-18,17,0.083,0.083
2009-07-18,18,0.083,0.083
2009-07-18,19,0.083,0.084
2009-07-18,20,0.084,0.084
2009-07-18,21,0.099,0.238
2009-07-18,22,0.236,0.241
2009-07-18,23,0.238,0.239
2009-07-18,24,0.23,0.237
2009-07-19,1,0.236,0.236
2009-07-19,2,0.236,0.238
2009-07-19,3,0.237,0.244
2009-07-19,4,0.241,0.245
2009-07-19,5,0.244,0.244
2009-07-19,6,0.242,0.244
2009-07-19,7,0.232,0.241
2009-07-19,8,0.128,0.19
2009-07-19,9,0.102,0.143
2009-07-19,10,0.125,0.136
2009-07-19,11,0.099,0.129
2009-07-19,12,0.151,0.464
2009-07-19,13,0.084,0.085
2009-07-19,14,0.081,0.084
2009-07-19,15,0.243,0.644
2009-07-19,16,0.065,0.066
2009-07-19,17,0.152,0.153
2009-07-19,18,0.141,0.176
2009-07-19,19,0.089,0.133
2009-07-19,20,0.087,0.088
2009-07-19,21,0.086,0.086
2009-07-19,22,0.085,0.086
2009-07-19,23,0.084,0.085
2009-07-19,24,0.054,0.084
2009-07-20,1,0.008,0.107
2009-07-20,2,0.134,0.19
2009-07-20,3,0.199,0.287
2009-07-20,4,0.193,0.194
2009-07-20,5,0.192,0.234
2009-07-20,6,0.244,0.248
2009-07-20,7,0.133,0.243
2009-07-20,8,0.091,0.113
2009-07-20,9,0.098,0.138
2009-07-20,10,0.085,0.085
2009-07-20,11,0.037,0.084
2009-07-20,12,0.007,0.007
2009-07-20,13,0.007,0.007
2009-07-20,14,0.056,0.103
2009-07-20,15,0.104,0.134
2009-07-20,16,0.141,0.147
2009-07-20,17,0.137,0.162
2009-07-20,18,0.124,0.137
2009-07-20,19,0.085,0.087
2009-07-20,20,0.139,0.14
2009-07-20,21,0.14,0.149
2009-07-20,22,0.142,0.208
2009-07-20,23,0.19,0.258
2009-07-20,24,0.185,0.192
2009-07-21,1,0.249,0.252
2009-07-21,2,0.245,0.716
2009-07-21,3,0.24,0.251
2009-07-21,4,0.242,0.245
2009-07-21,5,0.238,0.24
2009-07-21,6,0.168,0.209
2009-07-21,7,0.155,0.164
2009-07-21,8,0.111,0.15
2009-07-21,9,0.15,0.154
2009-07-21,10,0.089,0.135
2009-07-21,11,0.087,0.132
2009-07-21,12,0.084,0.124
2009-07-21,13,0.084,0.084
2009-07-21,14,0.085,0.085
2009-07-21,15,0.085,0.085
2009-07-21,16,0.084,0.085
2009-07-21,17,0.085,0.106
2009-07-21,18,0.138,0.232
2009-07-21,19,0.086,0.91
2009-07-21,20,0.085,0.085
2009-07-21,21,0.085,0.085
2009-07-21,22,0.085,0.085
2009-07-21,23,0.084,0.101
2009-07-21,24,0.19,0.237
2009-07-22,1,0.244,0.341
2009-07-22,2,0.24,0.242
2009-07-22,3,0.238,0.244
2009-07-22,4,0.184,0.189
2009-07-22,5,0.237,0.241
2009-07-22,6,0.216,0.245
2009-07-22,7,0.13,0.135
2009-07-22,8,0.13,0.13
2009-07-22,9,0.117,0.122
2009-07-22,10,0.084,0.087
2009-07-22,11,0.084,0.084
2009-07-22,12,0.083,0.441
2009-07-22,13,0.083,0.084
2009-07-22,14,0.084,0.12
2009-07-22,15,0.089,0.106
2009-07-22,16,0.098,0.369
2009-07-22,17,0.113,0.809
2009-07-22,18,0.085,0.129
2009-07-22,19,0.085,0.086
2009-07-22,20,0.086,0.086
2009-07-22,21,0.084,0.085
2009-07-22,22,0.084,0.084
2009-07-22,23,0.084,0.09
2009-07-22,24,0.108,0.235
2009-07-23,1,0.249,0.294
2009-07-23,2,0.247,0.253
2009-07-23,3,0.247,0.248
2009-07-23,4,0.237,0.24
2009-07-23,5,0.235,0.242
2009-07-23,6,0.23,0.251
2009-07-23,7,0.228,0.229
2009-07-23,8,0.229,0.23
2009-07-23,9,0.116,0.228
2009-07-23,10,0.126,0.129
2009-07-23,11,0.138,0.138
2009-07-23,12,0.104,0.12
2009-07-23,13,0.083,0.083
2009-07-23,14,0.083,0.083
2009-07-23,15,0.083,0.083
2009-07-23,16,0.519,0.745
2009-07-23,17,0.131,0.137
2009-07-23,18,0.086,0.126
2009-07-23,19,0.084,0.085
2009-07-23,20,0.085,0.085
2009-07-23,21,0.084,0.084
2009-07-23,22,0.083,0.084
2009-07-23,23,0.084,0.084
2009-07-23,24,0.083,0.167
2009-07-24,1,0.248,0.252
2009-07-24,2,0.247,0.255
2009-07-24,3,0.183,0.232
2009-07-24,4,0.237,0.743
2009-07-24,5,0.236,0.237
2009-07-24,6,0.236,0.241
2009-07-24,7,0.139,0.237
2009-07-24,8,0.14,0.145
2009-07-24,9,0.195,0.39
2009-07-24,10,0.083,0.083
2009-07-24,11,0.083,0.084
2009-07-24,12,0.084,0.084
2009-07-24,13,0.084,0.084
2009-07-24,14,0.083,0.083
2009-07-24,15,0.083,0.083
2009-07-24,16,0.083,0.083
2009-07-24,17,0.083,0.083
2009-07-24,18,0.083,0.083
2009-07-24,19,0.083,0.107
2009-07-24,20,0.097,0.137
2009-07-24,21,0.138,0.238
2009-07-24,22,0.242,0.246
2009-07-24,23,0.239,0.245
2009-07-24,24,0.226,0.24
2009-07-25,1,0.233,0.258
2009-07-25,2,0.242,0.247
2009-07-25,3,0.183,0.207
2009-07-25,4,0.241,0.326
2009-07-25,5,0.238,0.239
2009-07-25,6,0.237,0.237
2009-07-25,7,0.169,0.241
2009-07-25,8,0.134,0.144
2009-07-25,9,0.133,0.145
2009-07-25,10,0.083,0.135
2009-07-25,11,0.083,0.083
2009-07-25,12,0.083,0.083
2009-07-25,13,0.088,0.267
2009-07-25,14,0.083,0.083
2009-07-25,15,0.083,0.1
2009-07-25,16,0.083,0.096
2009-07-25,17,0.085,0.087
2009-07-25,18,0.087,0.087
2009-07-25,19,0.335,0.874
2009-07-25,20,0.133,0.133
2009-07-25,21,0.144,0.203
2009-07-25,22,0.205,0.24
2009-07-25,23,0.237,0.238
2009-07-25,24,0.24,0.243
2009-07-26,1,0.236,0.238
2009-07-26,2,0.236,0.244
2009-07-26,3,0.237,0.253
2009-07-26,4,0.231,0.237
2009-07-26,5,0.184,0.184
2009-07-26,6,0.227,0.243
2009-07-26,7,0.231,0.24
2009-07-26,8,0.191,0.23
2009-07-26,9,0.092,0.133
2009-07-26,10,0.113,0.133
2009-07-26,11,0.084,0.091
2009-07-26,12,0.083,0.354
2009-07-26,13,0.083,0.263
2009-07-26,14,0.083,0.712
2009-07-26,15,0.142,0.683
2009-07-26,16,0.126,0.141
2009-07-26,17,0.093,0.101
2009-07-26,18,0.135,0.138
2009-07-26,19,0.106,0.14
2009-07-26,20,0.084,0.086
2009-07-26,21,0.084,0.084
2009-07-26,22,0.084,0.084
2009-07-26,23,0.084,0.084
2009-07-26,24,0.084,0.086
2009-07-27,1,0.228,0.245
2009-07-27,2,0.247,0.248
2009-07-27,3,0.237,0.237
2009-07-27,4,0.242,0.243
2009-07-27,5,0.241,0.246
2009-07-27,6,0.247,0.247
2009-07-27,7,0.187,0.24
2009-07-27,8,0.129,0.137
2009-07-27,9,0.084,0.125
2009-07-27,10,0.083,0.084
2009-07-27,11,0.083,0.083
2009-07-27,12,0.083,0.083
2009-07-27,13,0.082,0.082
2009-07-27,14,0.082,0.26
2009-07-27,15,0.103,0.239
2009-07-27,16,0.085,0.107
2009-07-27,17,0.082,0.118
2009-07-27,18,0.139,0.157
2009-07-27,19,0.142,0.149
2009-07-27,20,0.136,0.142
2009-07-27,21,0.138,0.143
2009-07-27,22,0.141,0.208
2009-07-27,23,0.191,0.199
2009-07-27,24,0.241,0.243
2009-07-28,1,0.236,0.245
2009-07-28,2,0.184,0.185
2009-07-28,3,0.199,0.242
2009-07-28,4,0.244,0.245
2009-07-28,5,0.235,0.238
2009-07-28,6,0.235,0.242
2009-07-28,7,0.13,0.135
2009-07-28,8,0.129,0.13
2009-07-28,9,0.128,0.131
2009-07-28,10,0.132,0.133
2009-07-28,11,0.136,0.144
2009-07-28,12,0.085,0.086
2009-07-28,13,0.084,0.084
2009-07-28,14,0.236,0.568
2009-07-28,15,0.136,0.138
2009-07-28,16,0.137,0.141
2009-07-28,17,0.138,0.138
2009-07-28,18,0.141,0.145
2009-07-28,19,0.141,0.142
2009-07-28,20,0.14,0.142
2009-07-28,21,0.141,0.147
2009-07-28,22,0.141,0.141
2009-07-28,23,0.213,0.216
2009-07-28,24,0.204,0.245
2009-07-29,1,0.239,0.398
2009-07-29,2,0.159,0.172
2009-07-29,3,0.153,0.168
2009-07-29,4,0.162,0.167
2009-07-29,5,0.168,0.178
2009-07-29,6,0.265,0.279
2009-07-29,7,0.12,0.147
2009-07-29,8,0.094,0.135
2009-07-29,9,0.007,0.103
2009-07-29,10,0.007,0.372
2009-07-29,11,0.038,0.106
2009-07-29,12,0.089,0.094
2009-07-29,13,0.088,0.088
2009-07-29,14,0.085,0.086
2009-07-29,15,0.572,0.892
2009-07-29,16,0.141,0.142
2009-07-29,17,0.143,0.143
2009-07-29,18,0.084,0.136
2009-07-29,19,0.084,0.085
2009-07-29,20,0.084,0.084
2009-07-29,21,0.084,0.085
2009-07-29,22,0.084,0.085
2009-07-29,23,0.138,0.197
2009-07-29,24,0.129,0.138
2009-07-30,1,0.157,0.159
2009-07-30,2,0.235,0.256
2009-07-30,3,0.253,0.254
2009-07-30,4,0.241,0.244
2009-07-30,5,0.244,0.245
2009-07-30,6,0.244,0.244
2009-07-30,7,0.242,0.243
2009-07-30,8,0.141,0.158
2009-07-30,9,0.134,0.137
2009-07-30,10,0.085,0.103
2009-07-30,11,0.084,0.121
2009-07-30,12,0.084,0.097
2009-07-30,13,0.084,0.084
2009-07-30,14,0.084,0.084
2009-07-30,15,0.084,0.084
2009-07-30,16,0.832,0.906
2009-07-30,17,0.144,0.152
2009-07-30,18,0.132,0.142
2009-07-30,19,0.084,0.085
2009-07-30,20,0.084,0.084
2009-07-30,21,0.084,0.085
2009-07-30,22,0.084,0.084
2009-07-30,23,0.084,0.084
2009-07-30,24,0.084,0.142
2009-07-31,1,0.238,0.242
2009-07-31,2,0.239,0.254
2009-07-31,3,0.237,0.238
2009-07-31,4,0.245,0.248
2009-07-31,5,0.246,0.247
2009-07-31,6,0.22,0.248
2009-07-31,7,0.185,0.186
2009-07-31,8,0.127,0.142
2009-07-31,9,0.084,0.457
2009-07-31,10,0.084,0.084
2009-07-31,11,0.083,0.083
2009-07-31,12,0.083,0.083
2009-07-31,13,0.083,0.083
2009-07-31,14,0.009,0.083
2009-07-31,15,0.007,0.007
2009-07-31,16,0.007,0.007
2009-07-31,17,0.086,0.097
2009-07-31,18,0.09,0.094
2009-07-31,19,0.097,0.132
2009-07-31,20,0.14,0.315
2009-07-31,21,0.116,0.134
2009-07-31,22,0.236,0.236
2009-07-31,23,0.238,0.239
2009-07-31,24,0.196,0.238
2009-08-01,1,0.243,0.245
2009-08-01,2,0.235,0.24
2009-08-01,3,0.25,0.303
2009-08-01,4,0.243,0.25
2009-08-01,5,0.243,0.243
2009-08-01,6,0.157,0.172
2009-08-01,7,0.068,0.163
2009-08-01,8,0.053,0.152
2009-08-01,9,0.148,0.152
2009-08-01,10,0.095,0.117
2009-08-01,11,0.085,0.087
2009-08-01,12,0.083,0.086
2009-08-01,13,0.083,0.084
2009-08-01,14,0.725,0.776
2009-08-01,15,0.125,0.141
2009-08-01,16,0.086,0.087
2009-08-01,17,0.086,0.097
2009-08-01,18,0.089,0.106
2009-08-01,19,0.16,0.181
2009-08-01,20,0.144,0.144
2009-08-01,21,0.144,0.145
2009-08-01,22,0.142,0.209
2009-08-01,23,0.235,0.235
2009-08-01,24,0.233,0.236
2009-08-02,1,0.195,0.246
2009-08-02,2,0.164,0.176
2009-08-02,3,0.166,0.166
2009-08-02,4,0.243,0.259
2009-08-02,5,0.244,0.246
2009-08-02,6,0.242,0.248
2009-08-02,7,0.098,0.157
2009-08-02,8,0.085,0.085
2009-08-02,9,0.086,0.086
2009-08-02,10,0.085,0.122
2009-08-02,11,0.136,0.138
2009-08-02,12,0.083,0.109
2009-08-02,13,0.084,0.084
2009-08-02,14,0.052,0.113
2009-08-02,15,0.007,0.301
2009-08-02,16,0.007,0.025
2009-08-02,17,0.243,1.002
2009-08-02,18,0.141,0.167
2009-08-02,19,0.14,0.141
2009-08-02,20,0.138,0.14
2009-08-02,21,0.139,0.142
2009-08-02,22,0.165,0.234
2009-08-02,23,0.232,0.24
2009-08-02,24,0.189,0.217
2009-08-03,1,0.243,0.26
2009-08-03,2,0.254,0.254
2009-08-03,3,0.253,0.256
2009-08-03,4,0.247,0.249
2009-08-03,5,0.248,0.25
2009-08-03,6,0.249,0.249
2009-08-03,7,0.162,0.244
2009-08-03,8,0.116,0.14
2009-08-03,9,0.095,0.12
2009-08-03,10,0.085,0.108
2009-08-03,11,0.084,0.126
2009-08-03,12,0.084,0.084
2009-08-03,13,0.084,0.084
2009-08-03,14,0.084,0.136
2009-08-03,15,0.141,0.143
2009-08-03,16,0.118,0.14
2009-08-03,17,0.134,0.139
2009-08-03,18,0.136,0.137
2009-08-03,19,0.136,0.142
2009-08-03,20,0.137,0.141
2009-08-03,21,0.137,0.139
2009-08-03,22,0.235,0.236
2009-08-03,23,0.237,0.249
2009-08-03,24,0.236,0.458
2009-08-04,1,0.242,0.251
2009-08-04,2,0.244,0.251
2009-08-04,3,0.188,0.227
2009-08-04,4,0.188,0.188
2009-08-04,5,0.188,0.197
2009-08-04,6,0.237,0.243
2009-08-04,7,0.114,0.182
2009-08-04,8,0.096,0.101
2009-08-04,9,0.114,0.134
2009-08-04,10,0.142,0.196
2009-08-04,11,0.086,0.119
2009-08-04,12,0.085,0.085
2009-08-04,13,0.084,0.085
2009-08-04,14,0.085,0.085
2009-08-04,15,0.085,0.111
2009-08-04,16,0.139,0.141
2009-08-04,17,0.428,0.919
2009-08-04,18,0.085,0.122
2009-08-04,19,0.085,0.085
2009-08-04,20,0.085,0.121
2009-08-04,21,0.138,0.139
2009-08-04,22,0.197,0.253
2009-08-04,23,0.204,0.212
2009-08-04,24,0.183,0.232
2009-08-05,1,0.186,0.192
2009-08-05,2,0.187,0.248
2009-08-05,3,0.247,0.247
2009-08-05,4,0.241,0.245
2009-08-05,5,0.238,0.243
2009-08-05,6,0.242,0.243
2009-08-05,7,0.243,0.246
2009-08-05,8,0.218,0.242
2009-08-05,9,0.112,0.137
2009-08-05,10,0.085,0.085
2009-08-05,11,0.084,0.085
2009-08-05,12,0.083,0.084
2009-08-05,13,0.083,0.084
2009-08-05,14,0.084,0.459
2009-08-05,15,0.084,0.085
2009-08-05,16,0.118,0.581
2009-08-05,17,0.136,0.144
2009-08-05,18,0.095,0.135
2009-08-05,19,0.085,0.085
2009-08-05,20,0.086,0.132
2009-08-05,21,0.139,0.141
2009-08-05,22,0.219,0.238
2009-08-05,23,0.184,0.209
2009-08-05,24,0.225,0.235
2009-08-06,1,0.251,0.252
2009-08-06,2,0.252,0.256
2009-08-06,3,0.254,0.254
2009-08-06,4,0.236,0.245
2009-08-06,5,0.238,0.244
2009-08-06,6,0.247,0.248
2009-08-06,7,0.137,0.161
2009-08-06,8,0.096,0.147
2009-08-06,9,0.008,0.06
2009-08-06,10,0.007,0.007
2009-08-06,11,0.023,0.11
2009-08-06,12,0.093,0.097
2009-08-06,13,0.632,0.859
2009-08-06,14,0.145,0.148
2009-08-06,15,0.121,0.138
2009-08-06,16,0.133,0.174
2009-08-06,17,0.14,0.15
2009-08-06,18,0.141,0.142
2009-08-06,19,0.144,0.145
2009-08-06,20,0.143,0.145
2009-08-06,21,0.142,0.144
2009-08-06,22,0.21,0.248
2009-08-06,23,0.243,0.244
2009-08-06,24,0.243,0.245
2009-08-07,1,0.244,0.26
2009-08-07,2,0.188,0.231
2009-08-07,3,0.111,0.189
2009-08-07,4,0.109,0.109
2009-08-07,5,0.109,0.181
2009-08-07,6,0.243,0.252
2009-08-07,7,0.247,0.577
2009-08-07,8,0.087,0.089
2009-08-07,9,0.085,0.085
2009-08-07,10,0.085,0.085
2009-08-07,11,0.084,0.084
2009-08-07,12,0.084,0.084
2009-08-07,13,0.084,0.084
2009-08-07,14,0.084,0.084
2009-08-07,15,0.085,0.085
2009-08-07,16,0.085,0.085
2009-08-07,17,0.085,0.085
2009-08-07,18,0.085,0.085
2009-08-07,19,0.085,0.09
2009-08-07,20,0.11,0.533
2009-08-07,21,0.086,0.086
2009-08-07,22,0.191,0.236
2009-08-07,23,0.236,0.237
2009-08-07,24,0.19,0.2
2009-08-08,1,0.187,0.203
2009-08-08,2,0.187,0.188
2009-08-08,3,0.189,0.189
2009-08-08,4,0.189,0.189
2009-08-08,5,0.189,0.189
2009-08-08,6,0.207,0.238
2009-08-08,7,0.186,0.234
2009-08-08,8,0.121,0.145
2009-08-08,9,0.109,0.337
2009-08-08,10,0.085,0.162
2009-08-08,11,0.084,0.085
2009-08-08,12,0.084,0.084
2009-08-08,13,0.084,0.085
2009-08-08,14,0.085,0.085
2009-08-08,15,0.085,0.085
2009-08-08,16,0.084,0.084
2009-08-08,17,0.084,0.099
2009-08-08,18,0.131,0.132
2009-08-08,19,0.141,0.142
2009-08-08,20,0.139,0.14
2009-08-08,21,0.142,0.142
2009-08-08,22,0.147,0.209
2009-08-08,23,0.235,0.241
2009-08-08,24,0.228,0.241
2009-08-09,1,0.244,0.257
2009-08-09,2,0.248,0.248
2009-08-09,3,0.247,0.251
2009-08-09,4,0.239,0.249
2009-08-09,5,0.239,0.24
2009-08-09,6,0.239,0.24
2009-08-09,7,0.188,0.241
2009-08-09,8,0.087,0.124
2009-08-09,9,0.139,0.143
2009-08-09,10,0.134,0.141
2009-08-09,11,0.134,0.369
2009-08-09,12,0.149,0.191
2009-08-09,13,0.085,0.085
2009-08-09,14,0.085,0.249
2009-08-09,15,0.13,0.139
2009-08-09,16,0.088,0.088
2009-08-09,17,0.089,0.103
2009-08-09,18,0.086,0.096
2009-08-09,19,0.143,0.362
2009-08-09,20,0.136,0.141
2009-08-09,21,0.131,0.141
2009-08-09,22,0.189,0.23
2009-08-09,23,0.114,0.114
2009-08-09,24,0.117,0.155
2009-08-10,1,0.18,0.238
2009-08-10,2,0.192,0.197
2009-08-10,3,0.191,0.192
2009-08-10,4,0.203,0.242
2009-08-10,5,0.24,0.242
2009-08-10,6,0.245,0.245
2009-08-10,7,0.192,0.227
2009-08-10,8,0.113,0.216
2009-08-10,9,0.101,0.125
2009-08-10,10,0.086,0.086
2009-08-10,11,0.086,0.289
2009-08-10,12,0.085,0.086
2009-08-10,13,0.085,0.085
2009-08-10,14,0.094,0.251
2009-08-10,15,0.139,0.14
2009-08-10,16,0.138,0.139
2009-08-10,17,0.267,0.322
2009-08-10,18,0.087,0.116
2009-08-10,19,0.09,0.092
2009-08-10,20,0.089,0.131
2009-08-10,21,0.146,0.374
