date,time,lower,upper
2009-07-14,1,0.116,0.225
2009-07-14,2,0.116,0.19
2009-07-14,3,0.144,0.148
2009-07-14,4,0.091,0.17
2009-07-14,5,0.092,0.118
2009-07-14,6,0.092,0.146
2009-07-14,7,0.091,0.168
2009-07-14,8,0.088,0.493
2009-07-14,9,0.136,1.402
2009-07-14,10,0.087,0.355
2009-07-14,11,0.087,0.165
2009-07-14,12,0.12,0.136
2009-07-14,13,0.089,0.167
2009-07-14,14,0.089,0.105
2009-07-14,15,0.086,0.145
2009-07-14,16,0.095,0.153
2009-07-14,17,0.087,0.167
2009-07-14,18,0.089,0.128
2009-07-14,19,0.509,1.396
2009-07-14,20,0.451,0.784
2009-07-14,21,0.13,0.469
2009-07-14,22,0.282,0.495
2009-07-14,23,0.569,0.698
2009-07-14,24,0.571,0.628
2009-07-15,1,0.105,0.262
2009-07-15,2,0.088,0.161
2009-07-15,3,0.094,0.164
2009-07-15,4,0.102,0.159
2009-07-15,5,0.093,0.157
2009-07-15,6,0.092,0.105
2009-07-15,7,0.089,0.171
2009-07-15,8,0.121,0.147
2009-07-15,9,0.088,0.805
2009-07-15,10,0.118,0.311
2009-07-15,11,0.112,0.178
2009-07-15,12,0.131,0.167
2009-07-15,13,0.111,0.188
2009-07-15,14,0.109,0.114
2009-07-15,15,0.108,0.181
2009-07-15,16,0.144,0.145
2009-07-15,17,0.107,0.182
2009-07-15,18,0.118,0.528
2009-07-15,19,1.292,2.826
2009-07-15,20,0.384,0.527
2009-07-15,21,0.375,0.485
2009-07-15,22,0.384,0.551
2009-07-15,23,1.164,1.578
2009-07-15,24,0.17,0.467
2009-07-16,1,0.11,0.171
2009-07-16,2,0.115,0.142
2009-07-16,3,0.124,0.129
2009-07-16,4,0.105,0.152
2009-07-16,5,0.101,0.159
2009-07-16,6,0.098,0.158
2009-07-16,7,0.096,0.136
2009-07-16,8,0.12,0.465
2009-07-16,9,0.261,0.862
2009-07-16,10,0.192,0.776
2009-07-16,11,0.191,0.449
2009-07-16,12,0.111,0.163
2009-07-16,13,0.102,0.149
2009-07-16,14,0.236,0.369
2009-07-16,15,0.149,0.156
2009-07-16,16,0.096,0.131
2009-07-16,17,0.096,0.12
2009-07-16,18,0.16,0.298
2009-07-16,19,0.346,0.686
2009-07-16,20,0.657,1.167
2009-07-16,21,0.544,1.99
2009-07-16,22,0.706,0.729
2009-07-16,23,0.927,1.027
2009-07-16,24,0.686,1.079
2009-07-17,1,0.134,0.315
2009-07-17,2,0.115,0.12
2009-07-17,3,0.112,0.124
2009-07-17,4,0.107,0.125
2009-07-17,5,0.115,0.118
2009-07-17,6,0.108,0.13
2009-07-17,7,0.09,0.508
2009-07-17,8,0.285,4.107
2009-07-17,9,0.257,0.995
2009-07-17,10,0.119,0.241
2009-07-17,11,0.091,0.129
2009-07-17,12,0.083,0.144
2009-07-17,13,0.083,0.137
2009-07-17,14,0.082,0.142
2009-07-17,15,0.201,0.282
2009-07-17,16,0.153,0.233
2009-07-17,17,0.084,0.138
2009-07-17,18,0.087,0.383
2009-07-17,19,0.16,0.167
2009-07-17,20,0.187,1.215
2009-07-17,21,0.137,0.189
2009-07-17,22,0.121,0.187
2009-07-17,23,0.177,0.657
2009-07-17,24,0.083,0.293
2009-07-18,1,0.086,0.143
2009-07-18,2,0.084,0.145
2009-07-18,3,0.101,0.127
2009-07-18,4,0.101,0.129
2009-07-18,5,0.085,0.146
2009-07-18,6,0.087,0.149
2009-07-18,7,0.087,0.143
2009-07-18,8,0.09,0.103
2009-07-18,9,0.084,0.346
2009-07-18,10,0.09,0.241
2009-07-18,11,0.107,0.239
2009-07-18,12,1.928,3.638
2009-07-18,13,0.359,1.364
2009-07-18,14,0.15,0.46
2009-07-18,15,0.148,0.204
2009-07-18,16,0.182,0.242
2009-07-18,17,0.309,0.519
2009-07-18,18,0.359,0.4
2009-07-18,19,0.433,0.492
2009-07-18,20,0.293,0.694
2009-07-18,21,1.01,1.338
2009-07-18,22,0.094,1.129
