date,time,lower,upper
2009-07-14,1,0.291,0.293
2009-07-14,2,0.252,0.256
2009-07-14,3,0.253,0.274
2009-07-14,4,0.208,0.213
2009-07-14,5,0.204,0.254
2009-07-14,6,0.203,0.217
2009-07-14,7,0.202,0.212
2009-07-14,8,0.261,0.727
2009-07-14,9,0.305,1.849
2009-07-14,10,0.276,0.357
2009-07-14,11,0.28,0.282
2009-07-14,12,0.294,0.311
2009-07-14,13,0.271,0.276
2009-07-14,14,0.283,0.328
2009-07-14,15,0.276,0.277
2009-07-14,16,0.277,0.336
2009-07-14,17,0.276,0.278
2009-07-14,18,0.274,0.326
2009-07-14,19,0.27,0.275
2009-07-14,20,0.275,0.31
2009-07-14,21,0.275,0.313
2009-07-14,22,0.273,0.274
2009-07-14,23,0.346,0.782
2009-07-14,24,0.809,1.184
2009-07-15,1,0.271,0.406
2009-07-15,2,0.245,0.249
2009-07-15,3,0.233,0.254
2009-07-15,4,0.199,0.206
2009-07-15,5,0.2,0.231
2009-07-15,6,0.197,0.223
2009-07-15,7,0.196,0.208
2009-07-15,8,0.197,1.623
2009-07-15,9,0.198,0.203
2009-07-15,10,0.218,0.238
2009-07-15,11,0.193,0.193
2009-07-15,12,0.205,0.253
2009-07-15,13,0.196,0.199
2009-07-15,14,0.196,0.223
2009-07-15,15,0.181,0.228
2009-07-15,16,0.196,0.2
2009-07-15,17,0.181,0.219
2009-07-15,18,0.178,0.196
2009-07-15,19,0.179,0.224
2009-07-15,20,0.18,0.18
2009-07-15,21,0.18,0.245
2009-07-15,22,0.178,0.18
2009-07-15,23,0.187,0.249
2009-07-15,24,0.181,0.195
2009-07-16,1,0.224,0.229
2009-07-16,2,0.183,0.197
2009-07-16,3,0.207,0.23
2009-07-16,4,0.198,0.227
2009-07-16,5,0.199,0.262
2009-07-16,6,0.198,0.199
2009-07-16,7,0.197,0.213
2009-07-16,8,0.196,0.24
2009-07-16,9,0.193,0.195
2009-07-16,10,0.255,0.35
2009-07-16,11,0.194,0.642
2009-07-16,12,0.208,0.224
2009-07-16,13,0.177,0.192
2009-07-16,14,0.212,0.216
2009-07-16,15,0.179,0.193
2009-07-16,16,0.198,0.238
2009-07-16,17,0.179,0.179
2009-07-16,18,0.194,0.239
2009-07-16,19,0.179,0.194
2009-07-16,20,0.181,0.254
2009-07-16,21,0.184,0.195
2009-07-16,22,0.18,0.253
2009-07-16,23,0.194,0.202
2009-07-16,24,0.191,0.213
2009-07-17,1,0.197,0.227
2009-07-17,2,0.197,0.206
2009-07-17,3,0.2,0.252
2009-07-17,4,0.2,0.2
2009-07-17,5,0.207,0.257
2009-07-17,6,0.197,0.199
2009-07-17,7,0.214,0.247
2009-07-17,8,0.185,0.196
2009-07-17,9,0.197,0.252
2009-07-17,10,0.186,0.193
2009-07-17,11,0.194,0.256
2009-07-17,12,0.184,0.185
2009-07-17,13,0.176,0.24
2009-07-17,14,0.176,0.178
2009-07-17,15,0.179,0.256
2009-07-17,16,0.178,0.18
2009-07-17,17,0.178,0.241
2009-07-17,18,0.18,0.195
2009-07-17,19,0.18,0.269
2009-07-17,20,0.183,0.199
2009-07-17,21,0.197,0.273
2009-07-17,22,0.181,0.22
2009-07-17,23,0.195,0.225
2009-07-17,24,0.197,0.214
2009-07-18,1,0.19,0.217
2009-07-18,2,0.197,0.232
2009-07-18,3,0.197,0.198
2009-07-18,4,0.197,0.26
2009-07-18,5,0.197,0.199
2009-07-18,6,0.219,0.243
2009-07-18,7,0.195,0.201
2009-07-18,8,0.197,0.258
2009-07-18,9,0.195,0.198
2009-07-18,10,0.194,0.249
2009-07-18,11,0.194,0.214
2009-07-18,12,0.194,0.201
2009-07-18,13,0.193,0.248
2009-07-18,14,0.194,0.199
2009-07-18,15,0.21,0.251
2009-07-18,16,0.194,0.195
2009-07-18,17,0.21,0.243
2009-07-18,18,0.191,0.195
2009-07-18,19,0.187,0.254
2009-07-18,20,0.196,0.197
2009-07-18,21,0.197,0.224
2009-07-18,22,0.195,0.232
2009-07-18,23,0.19,0.424
2009-07-18,24,1.119,1.199
2009-07-19,1,0.337,1.025
2009-07-19,2,0.216,0.267
2009-07-19,3,0.21,0.211
